case,problem,cores,group,first_variant,first_call,candidate,makespan,added_bytes,scheduled_bytes,original_bytes,partition_added_bytes,spill_bytes,hit_rate,hit_bytes,active_cores,miss_bytes,eligible_bytes,effective_ddr_byte_proxy,cache_key,plan_path,result_path
case_069,2,5,development,joint,14,region_observed_order_control,11535,494258,620312,126054,494258,0,,0,5,,,620312,e49fc1c3313eb702a32f2d66fea8a1eb04cca503f34dab9409894f7c6e73ea8e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/evaluations/attempts/20260926T000955-6dec334c9ed141889171ddcea925c1cf/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/evaluations/attempts/20260926T000955-6dec334c9ed141889171ddcea925c1cf/official_result.json.gz
case_069,2,5,development,joint,15,lifetime_w8_b0.5,11487,494258,620312,126054,494258,0,,0,5,,,620312,294f24e9f08eabb671f867877d0748236cbb9ba996de9063d754cc2e07a0baa4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/evaluations/attempts/20260926T000956-d71eb437d72c4578819bd565bbd15208/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/evaluations/attempts/20260926T000956-d71eb437d72c4578819bd565bbd15208/official_result.json.gz
case_069,2,5,development,joint,16,trace_r00_00_producer_single,11519,494322,620376,126054,494322,0,,0,5,,,620376,423906d434a9ccc170495364255ecf8a183f9e87db423d9753abd28fe0c77bd8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/evaluations/attempts/20260926T000956-a4226f690677455b9ef32e45aa20879b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/evaluations/attempts/20260926T000956-a4226f690677455b9ef32e45aa20879b/official_result.json.gz
case_009,2,5,development,strong,1,wcc_start0_simple_a5_per_core_lpt_mv,92225,49152,544484,495332,49152,0,,0,5,,,544484,06ddb13425becbb8f6735588ff73639318911bd3eb0473c2e41a241679b65230,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000931-438f30b2062842c5a6acd00fb21edaa3/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000931-438f30b2062842c5a6acd00fb21edaa3/official_result.json.gz
case_009,2,5,development,strong,2,whole_graph_single_active,153261,0,495332,495332,0,0,,0,1,,,495332,502719ae0a8649a99b46a5fe6afd234a745d3641679805af220c794562b57d54,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000932-211982572bd04afdac03ca502ce2e6a4/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000932-211982572bd04afdac03ca502ce2e6a4/official_result.json.gz
case_009,2,5,development,strong,3,wcc_protected_interleave_v2_reencode_control,87425,49152,544484,495332,49152,0,,0,5,,,544484,7dae089c4f5d28d7f5e3527df7c7e53bfdec2611594af98b6d624c442634983a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000935-372e379d03754a5b85f500166963d4c1/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000935-372e379d03754a5b85f500166963d4c1/official_result.json.gz
case_009,2,5,development,strong,4,wcc_protected_interleave_v2_w2_base_earliest_start,87425,49152,544484,495332,49152,0,,0,5,,,544484,9e0e720ba32e5690e324fd049ef76a06922e79edd09f948fd89c97af0975f56f,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000936-306aafb1a93e48deb641dcd3ec976df9/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000936-306aafb1a93e48deb641dcd3ec976df9/official_result.json.gz
case_009,2,5,development,strong,5,op_critical_path_w100,110613,3078332,3573664,495332,3078332,0,,0,5,,,3573664,aa692cded70bb5c5153b3a07c6fe34b43e7c2409e78ea1bedd7f7e4836f51f8a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000939-8c5fb60300e84a2f8bdbfd72401063f6/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000939-8c5fb60300e84a2f8bdbfd72401063f6/official_result.json.gz
case_009,2,5,development,strong,6,op_stable_id_w100,77300,1332918,1828250,495332,1332918,0,,0,5,,,1828250,198e5f3e4bb2b3e6d025a1b430997c81caee48302f6e5e3ead9dd62acf1cead9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000941-c8855fbdeb654d08b3bf65cae578bba0/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000941-c8855fbdeb654d08b3bf65cae578bba0/official_result.json.gz
case_009,2,5,development,strong,7,trace_r00_00_producer_single,77150,1322678,1818010,495332,1322678,0,,0,5,,,1818010,2c98f80aeeea164ec79afe2fde8237bfa39ea166d44854054e11a212ddc92fb9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000943-5a4da9e1f5a64dc59f9038cf75a86c69/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000943-5a4da9e1f5a64dc59f9038cf75a86c69/official_result.json.gz
case_009,2,5,development,strong,8,trace_r00_01_hot_pipe_single_move,77091,1327286,1822618,495332,1327286,0,,0,5,,,1822618,289385063767fbffe3e9b61a3eb66085c79d4ad52b9c206e5cbafdb443d7ee61,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000945-966ca8d8a9904fd09d4b590006298f11/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000945-966ca8d8a9904fd09d4b590006298f11/official_result.json.gz
case_009,2,5,development,strong,9,trace_r00_02_compute_dependency_tail,89779,1332918,1828250,495332,1332918,0,,0,5,,,1828250,6fb134b1ef30c84d337a62b71973d3c05841148cd5b9486678a0dc41dd2ea8d8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000946-9cfb3b911049416aa70bb10d077c8b4f/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000946-9cfb3b911049416aa70bb10d077c8b4f/official_result.json.gz
case_009,2,5,development,strong,10,trace_r00_03_producer_single,77301,1332914,1828246,495332,1332914,0,,0,5,,,1828246,ca72bc8ef94d3c0fe94af5823331e55a7b1f938edfc8abbbb644c11e757a5396,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000948-0b9c3f7727ce43fab174a6e371ce2428/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000948-0b9c3f7727ce43fab174a6e371ce2428/official_result.json.gz
case_009,2,5,development,strong,11,trace_r00_04_hot_pipe_swap,77365,1327222,1822554,495332,1327222,0,,0,5,,,1822554,ec5ebc963c13b886938c31fbc8a1969d58a3a856288c038358c34387d75712ce,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000950-e69a63cb52784ad3b9db1d3057e380a4/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000950-e69a63cb52784ad3b9db1d3057e380a4/official_result.json.gz
case_009,2,5,development,strong,12,trace_r00_05_cross_release_dependency_tail,52200,1332918,1828250,495332,1332918,0,,0,5,,,1828250,6414f8c669a82369410a5be868077f0be9bbc902dfccf637c22c976c1897e3b8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000951-39af8ca2ddbd460083535d1a94be9ded/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000951-39af8ca2ddbd460083535d1a94be9ded/official_result.json.gz
case_009,2,5,development,strong,13,trace_r00_06_producer_single,77301,1333938,1829270,495332,1333938,0,,0,5,,,1829270,8eca8df3750d293a5b4a6c157cbb0f22609cff9670bcc0991929e293f1cf4de4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000953-f8a70a66984a478badb0104cb1de0d30/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000953-f8a70a66984a478badb0104cb1de0d30/official_result.json.gz
case_009,2,5,development,strong,14,trace_r00_07_hot_pipe_single_move,77365,1327286,1822618,495332,1327286,0,,0,5,,,1822618,6cc3c64ec90466e4e432cd6cb87df1b8f09529948349a1cb0513583739426cb4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000955-7e9d0dc4efdc457f9f6b3f7fd94962b2/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000955-7e9d0dc4efdc457f9f6b3f7fd94962b2/official_result.json.gz
case_009,2,5,development,strong,15,trace_r00_08_stable_id,77301,1332918,1828250,495332,1332918,0,,0,5,,,1828250,c30abb1cd93329bdab744935376f8ac52e28fe1610624e3b72039ca86bdc968e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000957-39a0658b891840beb917dffa67ab27a1/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000957-39a0658b891840beb917dffa67ab27a1/official_result.json.gz
case_009,2,5,development,strong,16,trace_r00_09_producer_single,77152,1322678,1818010,495332,1322678,0,,0,5,,,1818010,131aedc4ce56759f85e7c7a6ddb0a2a3a0bf140e6f03a8b0fb0e8c3e884f3ff8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000959-3b77812e81734b1599d6c98948b5a834/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_009/p2_n5/strong/prefix/evaluations/attempts/20260926T000959-3b77812e81734b1599d6c98948b5a834/official_result.json.gz
case_064,3,5,development,joint,1,wcc_start0_simple_a1_per_core_lpt_mv,19116,0,37414,37414,0,0,0.0,0,1,35622,35622,37414,bc2ae55a9cba164168b68ac623314c8711342f877003fd01cb8e04d2e6f4d1d5,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000957-db83437d1f98455ebaf21f2569bd1eed/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000957-db83437d1f98455ebaf21f2569bd1eed/official_result.json.gz
case_064,3,5,development,joint,2,op_critical_path_w100,13337,125264,162678,37414,125264,0,0.3250296993511834,35568,5,73862,109430,127110,7dd5fb9754ed0a1a70e84ecf773d61b52e0b13ad29e13a3483054ddcf309dd46,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000957-ee9bea4d63a64098af4aa68e9ed57e6e/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000957-ee9bea4d63a64098af4aa68e9ed57e6e/official_result.json.gz
case_064,3,5,development,joint,3,op_stable_id_w100,8867,130674,168088,37414,130674,0,0.27534222534222536,31378,5,82582,113960,136710,7913cbb81973fd0ead15ea86f228a08a790aab2ced8c8148fabb4ebfbe005af4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000958-10ba5a2168dc4a9b85867141190b9d3b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000958-10ba5a2168dc4a9b85867141190b9d3b/official_result.json.gz
case_064,3,5,development,joint,4,trace_r00_00_producer_single,9929,132722,170136,37414,132722,0,0.27762123425867946,31922,5,83062,114984,138214,b0a8512fd22ccb2671e6f4ba94f6aca48de080885fb5d439b09edb01fb931bc1,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000958-699b1569441c42e7b344d76593ebe666/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000958-699b1569441c42e7b344d76593ebe666/official_result.json.gz
case_064,3,5,development,joint,5,trace_r00_01_hot_pipe_single_move,9504,134770,172184,37414,134770,0,0.2793083235638921,32402,5,83606,116008,139782,12d5f4e96870c70c1369ef58d38071f5b74762158d0963321f849d6795197b3e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000958-7f538a7fe0134e44b104d7d3f58650b8/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000958-7f538a7fe0134e44b104d7d3f58650b8/official_result.json.gz
case_064,3,5,development,joint,6,cache_reencode_control,8935,130674,168088,37414,130674,0,0.2708494208494209,30866,5,83094,113960,137222,1ad42a66dfa98fe8941bed9b949660d100f0be795e35bef422d4b1bd0208b035,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000959-8dc742e2784e43fc9e843edd1eb3ebb0/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000959-8dc742e2784e43fc9e843edd1eb3ebb0/official_result.json.gz
case_064,3,5,development,joint,7,cache_r00_t000_advance_leader,8935,130674,168088,37414,130674,0,0.2708494208494209,30866,5,83094,113960,137222,c617e081fb4798eb42245c7b2a9d001a1ae45765c11f0c5473f356a58ec12ff2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000959-b6e452f565e54438a9f27837f1c22a1c/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000959-b6e452f565e54438a9f27837f1c22a1c/official_result.json.gz
case_064,3,5,development,joint,8,cache_r00_t000_useful_work_before_follower,10068,130674,168088,37414,130674,0,0.2843278343278343,32402,5,81558,113960,135686,74154960ff9ee220bbfbd6633057da1e99b0a93588beed4d7286a5989d4390cd,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000959-4e1a3e1017d34760a3eb33831f617619/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000959-4e1a3e1017d34760a3eb33831f617619/official_result.json.gz
case_064,3,5,development,joint,9,cache_r00_t000_colocate_readers,8910,131186,168600,37414,131186,0,0.26635661635661634,30354,5,83606,113960,138246,9efcae9dc70e3c4b837a1d662912b59ea84aca42bdffb9123387e6d1f16a8994,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T001000-f572de8718bb4742b674ae354713e548/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T001000-f572de8718bb4742b674ae354713e548/official_result.json.gz
case_064,3,5,development,joint,10,cache_r01_t000_advance_leader,8935,130674,168088,37414,130674,0,0.2708494208494209,30866,5,83094,113960,137222,dd55284429efb4c5aa82a874910e52c3fab95fad550e42822a7e6815d04edcfe,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T001000-4d0710fec0804aedbe70979a3086ad63/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T001000-4d0710fec0804aedbe70979a3086ad63/official_result.json.gz
case_064,3,5,development,joint,11,cache_r01_t000_colocate_readers,9011,131186,168600,37414,131186,0,0.2595998595998596,29584,5,84376,113960,139016,012a64e042c65a2380c68c28cab6dc9c10cae518fe5f96aaf5479ae3deb16062,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T001000-beebe7c630ae42239e561a259630f7af/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T001000-beebe7c630ae42239e561a259630f7af/official_result.json.gz
case_064,3,5,development,joint,12,cache_r01_t002_useful_work_before_follower,9033,130674,168088,37414,130674,0,0.2708494208494209,30866,5,83094,113960,137222,f9e5831f3a61e293c6e644d93ad28d6216831f58b0cc40fd114954d7579526da,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T001001-eac50198997e428fafff6f82e54a7d3b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T001001-eac50198997e428fafff6f82e54a7d3b/official_result.json.gz
case_064,3,5,development,joint,13,v2_p3_affinity_s2_cache_window,19824,78538,115952,37414,78538,0,0.024192697340650063,1834,4,73974,75808,114118,3b4c7aaa028b7366adeb273c4c81903d4ff79689405e3c3aaecc21b7b97e4ace,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/evaluations/attempts/20260926T001001-a9e99bc2b61e42a4a9bdca0f64137e9f/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/evaluations/attempts/20260926T001001-a9e99bc2b61e42a4a9bdca0f64137e9f/official_result.json.gz
case_064,3,5,development,joint,14,region_observed_order_control,8935,130674,168088,37414,130674,0,0.2708494208494209,30866,5,83094,113960,137222,af42a0f358ce784639a991e52d1f58a0807e90597c09ccbc38eec634443be876,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/evaluations/attempts/20260926T001002-f828618f96664bb592f86c558a18d4c7/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/evaluations/attempts/20260926T001002-f828618f96664bb592f86c558a18d4c7/official_result.json.gz
case_064,3,5,development,joint,15,lifetime_w8_b0.5,8935,130674,168088,37414,130674,0,0.2708494208494209,30866,5,83094,113960,137222,f48ce981ffc2df7e04fa9b2b3aed268ad1f359fc92c3abb5f9f7cb4eb51770d4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/evaluations/attempts/20260926T001002-a02bd24b11744a9baf1f9cd4d2a081ee/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/evaluations/attempts/20260926T001002-a02bd24b11744a9baf1f9cd4d2a081ee/official_result.json.gz
case_064,3,5,development,joint,16,t0_w8_advance,8932,130674,168088,37414,130674,0,0.2711302211302211,30898,5,83062,113960,137190,56a2d37d2dd67edba1855fb7f7d30f0fbd5e3df4d9b97bd9181dc2758ed33ccd,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/evaluations/attempts/20260926T001003-bb6c9e7a56814db8b13899300fa461e2/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/evaluations/attempts/20260926T001003-bb6c9e7a56814db8b13899300fa461e2/official_result.json.gz
case_006,3,5,development,joint,1,wcc_start0_simple_a5_per_core_lpt_mv,31733,63616,606964,543348,63616,0,0.09427893488004219,57216,5,549664,606880,549748,f26f5be24d059d390786db00b7ba54f9d7acb520e61c892a71335bc28f41cc07,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_006/p3_n5/joint/prefix/evaluations/attempts/20260926T001003-f925e1868e2b4208958a4360b84e27d6/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_006/p3_n5/joint/prefix/evaluations/attempts/20260926T001003-f925e1868e2b4208958a4360b84e27d6/official_result.json.gz
case_006,3,5,development,joint,2,whole_graph_single_active,82837,16400,559748,543348,0,16400,0.029275126148920052,16384,1,543272,559656,543364,bff969dc9b6f6f4c3f5fe151727c3060c614ec99b1209f216a95b3415a2842c7,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_006/p3_n5/joint/prefix/evaluations/attempts/20260926T001004-0bbe562c29934086843d265dc4ac7440/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_006/p3_n5/joint/prefix/evaluations/attempts/20260926T001004-0bbe562c29934086843d265dc4ac7440/official_result.json.gz
case_006,3,5,development,joint,3,wcc_protected_interleave_v2_reencode_control,31729,63616,606964,543348,63616,0,0.0896388083311363,54400,5,552480,606880,552564,f2563727ffd27b336acdf8252fd68fae8f91a8d47be9bafe91712bc42683f7d0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_006/p3_n5/joint/prefix/evaluations/attempts/20260926T001004-9197b400229440439723163284e249df/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_006/p3_n5/joint/prefix/evaluations/attempts/20260926T001004-9197b400229440439723163284e249df/official_result.json.gz
case_006,3,5,development,joint,4,wcc_protected_interleave_v2_w2_base_earliest_start,31767,63616,606964,543348,63616,0,0.09048246770366465,54912,5,551968,606880,552052,ddf0514f57cf02b7282a90a2f86e7a1052d914fed943d761d4a567dfb601cfd4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_006/p3_n5/joint/prefix/evaluations/attempts/20260926T001004-80b8eb1a24304d83b922072ea1e9a9f9/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_006/p3_n5/joint/prefix/evaluations/attempts/20260926T001004-80b8eb1a24304d83b922072ea1e9a9f9/official_result.json.gz
