case,problem,cores,before,after,before_copy_bytes,after_copy_bytes,reduction_pct,original_singlecore,plan,official_record,official_result
case_020,1,2,266580,266580,0,0,0.0,532746,方案/p1/n2/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093845-dd127556cad1463bb372af08624a0010/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093845-dd127556cad1463bb372af08624a0010/official_result.json.gz
case_020,1,3,177950,177950,0,0,0.0,532746,方案/p1/n3/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125258-253309c92adb4a5b8dee5385df922a40/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125258-253309c92adb4a5b8dee5385df922a40/official_result.json.gz
case_020,1,4,133704,133704,0,0,0.0,532746,方案/p1/n4/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125431-2fae449ede2b44f7b751f55263152ea4/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125431-2fae449ede2b44f7b751f55263152ea4/official_result.json.gz
case_020,1,5,107494,107494,0,0,0.0,532746,方案/p1/n5/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125557-98d30d737e354287868df4c7005e4173/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125557-98d30d737e354287868df4c7005e4173/official_result.json.gz
case_020,2,1,532746,532746,0,0,0.0,532746,方案/p2/n1/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234202-8ad0122d4b4642209255239b9847e11b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234202-8ad0122d4b4642209255239b9847e11b/official_result.json.gz
case_020,2,2,266580,266580,0,0,0.0,532746,方案/p2/n2/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093918-0e0576a5baa548a0b765c22a4c6ca16b/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093918-0e0576a5baa548a0b765c22a4c6ca16b/official_result.json.gz
case_020,2,3,177950,177950,0,0,0.0,532746,方案/p2/n3/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124733-3344e8b9b8ac4624b02119d0e1aa3a8f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124733-3344e8b9b8ac4624b02119d0e1aa3a8f/official_result.json.gz
case_020,2,4,133704,133704,0,0,0.0,532746,方案/p2/n4/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124818-f408c294fb374cee80fe69207420a919/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124818-f408c294fb374cee80fe69207420a919/official_result.json.gz
case_020,2,5,107187,107187,0,0,0.0,532746,方案/p2/n5/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124902-e284bb901fc144de8c43c6621085104c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124902-e284bb901fc144de8c43c6621085104c/official_result.json.gz
case_020,3,1,532746,532746,0,0,0.0,532746,方案/p3/n1/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234203-6be298c94b1a4b26af15ecbd30b6187a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234203-6be298c94b1a4b26af15ecbd30b6187a/official_result.json.gz
case_020,3,2,266580,266580,0,0,0.0,532746,方案/p3/n2/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T131755-abb6320a39be404e9b9a2f52656bd661/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T131755-abb6320a39be404e9b9a2f52656bd661/official_result.json.gz
case_020,3,3,177950,177950,0,0,0.0,532746,方案/p3/n3/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T131854-1ef7375ca1ad4fad8826d552836393f8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T131854-1ef7375ca1ad4fad8826d552836393f8/official_result.json.gz
case_020,3,4,133704,133704,0,0,0.0,532746,方案/p3/n4/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T131951-eeb49701046845d7a6aeb39f1c654db3/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T131951-eeb49701046845d7a6aeb39f1c654db3/official_result.json.gz
case_020,3,5,107187,107187,0,0,0.0,532746,方案/p3/n5/case_020_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132044-a59c843a11c347eabcd7a151065ca453/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132044-a59c843a11c347eabcd7a151065ca453/official_result.json.gz
case_021,1,1,6484242,6484242,5222400,5222400,0.0,6567937,方案/p1/n1/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233928-815c97f54e04453f8e059ffd142eb3f6/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233928-815c97f54e04453f8e059ffd142eb3f6/official_result.json.gz
case_021,1,2,3102580,3102580,6656000,6656000,0.0,6567937,方案/p1/n2/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234340-23ef5d9cad724615bcbc741d4cd3df17/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234340-23ef5d9cad724615bcbc741d4cd3df17/official_result.json.gz
case_021,1,3,2118096,2118096,5883904,5883904,0.0,6567937,方案/p1/n3/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125547-f8e623f4613848d9a95754f801d10c55/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125547-f8e623f4613848d9a95754f801d10c55/official_result.json.gz
case_021,1,4,1550324,1550324,4608000,4608000,0.0,6567937,方案/p1/n4/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125633-03b20612259b4d2886c45eb2bee5fe6a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125633-03b20612259b4d2886c45eb2bee5fe6a/official_result.json.gz
case_021,1,5,1243902,1243902,7372800,7372800,0.0,6567937,方案/p1/n5/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125755-e291f1981c76495da75db9bda2cb5faf/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125755-e291f1981c76495da75db9bda2cb5faf/official_result.json.gz
case_021,2,1,6567937,6567937,4501504,4501504,0.0,6567937,方案/p2/n1/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234241-20e79c9ca83e4a68b87a0b03f147459f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234241-20e79c9ca83e4a68b87a0b03f147459f/official_result.json.gz
case_021,2,2,3193754,3193754,3174400,3174400,0.0,6567937,方案/p2/n2/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233816-35e66aeca2764f5a9d45706a8dcca2f2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233816-35e66aeca2764f5a9d45706a8dcca2f2/official_result.json.gz
case_021,2,3,2101778,2101778,6299648,6299648,0.0,6567937,方案/p2/n3/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235402-3e797ffb3e6942d6b92193e8e4ff84b2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235402-3e797ffb3e6942d6b92193e8e4ff84b2/official_result.json.gz
case_021,2,4,1550324,1550324,4608000,4608000,0.0,6567937,方案/p2/n4/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125011-dc768dbb7e724314a273de1054991019/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125011-dc768dbb7e724314a273de1054991019/official_result.json.gz
case_021,2,5,1250168,1250168,11431936,11431936,0.0,6567937,方案/p2/n5/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093958-4a177a3ea4a6423ca6fb0c90aa949f1a/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093958-4a177a3ea4a6423ca6fb0c90aa949f1a/official_result.json.gz
case_021,3,1,6558837,6558837,4501504,4501504,0.0,6567937,方案/p3/n1/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234242-28a0147c406a47268dbaa62140c98970/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234242-28a0147c406a47268dbaa62140c98970/official_result.json.gz
case_021,3,2,3192818,3192818,3174400,3174400,0.0,6567937,方案/p3/n2/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132203-3cff80cf5a764380806df97085a0b95e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132203-3cff80cf5a764380806df97085a0b95e/official_result.json.gz
case_021,3,3,2101648,2101648,6299648,6299648,0.0,6567937,方案/p3/n3/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234117-6f6fbee648c44bc6a5f1814add06de84/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234117-6f6fbee648c44bc6a5f1814add06de84/official_result.json.gz
case_021,3,4,1550324,1550324,4608000,4608000,0.0,6567937,方案/p3/n4/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132249-4c6570dca49942e897564ce05be93c1d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132249-4c6570dca49942e897564ce05be93c1d/official_result.json.gz
case_021,3,5,1249311,1249311,11431936,11431936,0.0,6567937,方案/p3/n5/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132355-df71d680d6914364b9465031a02084c0/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132355-df71d680d6914364b9465031a02084c0/official_result.json.gz
case_022,1,1,56916,56916,6912,6912,0.0,56780,方案/p1/n1/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233948-cce1db496be54a5da8ddf9d45bc24657/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233948-cce1db496be54a5da8ddf9d45bc24657/official_result.json.gz
case_022,1,2,28357,28357,13824,13824,0.0,56780,方案/p1/n2/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125700-9178583627a14ccb97907437fb13cf0e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125700-9178583627a14ccb97907437fb13cf0e/official_result.json.gz
case_022,1,3,19153,19153,20736,20736,0.0,56780,方案/p1/n3/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125707-31c57e5372a94573b24c5d00791e1b6b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125707-31c57e5372a94573b24c5d00791e1b6b/official_result.json.gz
case_022,1,4,14654,14654,13824,13824,0.0,56780,方案/p1/n4/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125713-aac186274ab84432af6a7add5166f955/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125713-aac186274ab84432af6a7add5166f955/official_result.json.gz
case_022,1,5,11828,11828,20736,20736,0.0,56780,方案/p1/n5/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094004-d4992c02e75a49498d33833f8bb706b7/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094004-d4992c02e75a49498d33833f8bb706b7/official_result.json.gz
case_022,2,1,56780,56780,0,0,0.0,56780,方案/p2/n1/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234312-38f4040929274f89ad90b4aff34146aa/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234312-38f4040929274f89ad90b4aff34146aa/official_result.json.gz
case_022,2,2,28088,28088,6912,6912,0.0,56780,方案/p2/n2/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T165435-6bc3933c47104f5b94c02f0a120728ba/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T165435-6bc3933c47104f5b94c02f0a120728ba/official_result.json.gz
case_022,2,3,18709,18709,17920,17920,0.0,56780,方案/p2/n3/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125105-fb02ee9f01eb49f8a7c0210fe0f048f4/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125105-fb02ee9f01eb49f8a7c0210fe0f048f4/official_result.json.gz
case_022,2,4,14529,14529,13824,13824,0.0,56780,方案/p2/n4/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125117-01903fc570a544f28678aedbee52056f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125117-01903fc570a544f28678aedbee52056f/official_result.json.gz
case_022,2,5,11576,11576,13824,13824,0.0,56780,方案/p2/n5/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220640-ca302bbe57f74e6da764ae8b5690201c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220640-ca302bbe57f74e6da764ae8b5690201c/official_result.json.gz
case_022,3,1,56780,56780,0,0,0.0,56780,方案/p3/n1/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234312-2e483d31f2c745428521d6daa9035a6b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234312-2e483d31f2c745428521d6daa9035a6b/official_result.json.gz
case_022,3,2,27982,27982,323328,323328,0.0,56780,方案/p3/n2/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132410-f3302977dce54b39b29b4a708ca34b46/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132410-f3302977dce54b39b29b4a708ca34b46/official_result.json.gz
case_022,3,3,18709,18709,17920,17920,0.0,56780,方案/p3/n3/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132425-72a04543f941463196b9960ed506a61d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132425-72a04543f941463196b9960ed506a61d/official_result.json.gz
case_022,3,4,14529,14529,13824,13824,0.0,56780,方案/p3/n4/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132438-b95052581cde4251acadbc86ca258382/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132438-b95052581cde4251acadbc86ca258382/official_result.json.gz
case_022,3,5,11576,11576,13824,13824,0.0,56780,方案/p3/n5/case_022_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132454-86700f535b784d319168e17aada6a83f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132454-86700f535b784d319168e17aada6a83f/official_result.json.gz
case_023,1,1,122614,122614,0,0,0.0,122614,方案/p1/n1/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233952-a05fe9ed5feb4ac7b4fbf4502117c11b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233952-a05fe9ed5feb4ac7b4fbf4502117c11b/official_result.json.gz
case_023,1,2,61829,61829,74016,74016,0.0,122614,方案/p1/n2/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094008-2665747ad7544385a19831376026b085/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T094008-2665747ad7544385a19831376026b085/official_result.json.gz
case_023,1,3,40862,40862,354720,354720,0.0,122614,方案/p1/n3/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125732-8d3494d425c048ec8518182a7ddcb8e6/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125732-8d3494d425c048ec8518182a7ddcb8e6/official_result.json.gz
case_023,1,4,30838,30838,281280,281280,0.0,122614,方案/p1/n4/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125738-b0a244ae115e4e9da360043ae0636c31/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125738-b0a244ae115e4e9da360043ae0636c31/official_result.json.gz
case_023,1,5,23846,23846,355008,355008,0.0,122614,方案/p1/n5/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T015756-cfe56f8adea948f297829b6dd488ce3e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T015756-cfe56f8adea948f297829b6dd488ce3e/official_result.json.gz
case_023,2,1,122614,122614,0,0,0.0,122614,方案/p2/n1/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234317-1c3be45be78045cdba6fc7d7524aecae/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234317-1c3be45be78045cdba6fc7d7524aecae/official_result.json.gz
case_023,2,2,49177,49177,1908610,1908610,0.0,122614,方案/p2/n2/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235426-5cd130cdcdf64082a560cd676cc00500/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235426-5cd130cdcdf64082a560cd676cc00500/official_result.json.gz
case_023,2,3,33592,33592,196896,196896,0.0,122614,方案/p2/n3/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125141-b8ffa5af5d67483eb0bc3ec69a7f6231/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125141-b8ffa5af5d67483eb0bc3ec69a7f6231/official_result.json.gz
case_023,2,4,24223,24223,278208,278208,0.0,122614,方案/p2/n4/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233852-d9450b097b134ed581a095a01dd61ac7/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233852-d9450b097b134ed581a095a01dd61ac7/official_result.json.gz
case_023,2,5,19915,19915,280992,280992,0.0,122614,方案/p2/n5/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155358-b85e5750555849deac67f3656a58747b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155358-b85e5750555849deac67f3656a58747b/official_result.json.gz
case_023,3,1,122614,122614,0,0,0.0,122614,方案/p3/n1/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234318-2afa78629a024c7985ed20df9a1a0960/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234318-2afa78629a024c7985ed20df9a1a0960/official_result.json.gz
case_023,3,2,47920,47920,1908610,1908610,0.0,122614,方案/p3/n2/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234010-3b32fe8f880e4706ad7b012fe967684d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234010-3b32fe8f880e4706ad7b012fe967684d/official_result.json.gz
case_023,3,3,33592,33592,196896,196896,0.0,122614,方案/p3/n3/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132514-76a5aa899c78406a8924f60a1f5fd843/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132514-76a5aa899c78406a8924f60a1f5fd843/official_result.json.gz
case_023,3,4,24223,24223,278208,278208,0.0,122614,方案/p3/n4/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132528-1c3ee7d49afb42238f6e1bd27d0bce59/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T132528-1c3ee7d49afb42238f6e1bd27d0bce59/official_result.json.gz
case_023,3,5,19711,19711,280992,280992,0.0,122614,方案/p3/n5/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155401-c6a3ef20893145d8a006739a38f6c884/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155401-c6a3ef20893145d8a006739a38f6c884/official_result.json.gz
case_024,1,1,2560775,2560775,2228372,2228372,0.0,2555343,方案/p1/n1/case_024_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233919-a4af707e6ff1460f84a42259cda22103/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233919-a4af707e6ff1460f84a42259cda22103/official_result.json.gz
case_024,1,2,1603810,1603810,39327848,39327848,0.0,2555343,方案/p1/n2/case_024_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105703-bfc3f7177600424a90899aa5d1a038b2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105703-bfc3f7177600424a90899aa5d1a038b2/official_result.json.gz
case_024,1,3,1315118,1315118,39327848,39327848,0.0,2555343,方案/p1/n3/case_024_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105703-2b26307fc2ff4029b4486b887d66f4a1/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105703-2b26307fc2ff4029b4486b887d66f4a1/official_result.json.gz
case_024,1,4,1214514,1214514,39328248,39328248,0.0,2555343,方案/p1/n4/case_024_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105705-27c11dfb9daa413eb634e5c083355249/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105705-27c11dfb9daa413eb634e5c083355249/official_result.json.gz
case_024,1,5,1095114,1095114,39328048,39328048,0.0,2555343,方案/p1/n5/case_024_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104712-f6ba27dc137d47ebbb7d6db6a77af45c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104630-2d7df18e3e664aadad4819b8e574b7ad/official_result.json.gz
case_024,2,1,2555343,2555343,0,0,0.0,2555343,方案/p2/n1/case_024_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234224-9a65f802b0024ad0bca9a8dc47386b6e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234224-9a65f802b0024ad0bca9a8dc47386b6e/official_result.json.gz
