case,problem,cores,variant,call,name,new_strategy,status,makespan,added_copy,evaluation_seconds,peak_rss,generation_seconds,accepted,record_path
case_043,3,5,v2,2,v2_p3_affinity_s2_cache_window,True,success,236962,3303848,2.0775632269942435,128524288,0.23705830601102207,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_043/p3_n5/v2/evaluations/attempts/20260925T210324-8e83dcbccc614cc89b8e951ca597907a/record.json
case_043,3,5,v2,3,op_critical_path_w100,False,success,328791,17241682,5.438011949008796,193847296,1.420001054997556,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_043/p3_n5/v2/evaluations/attempts/20260925T210327-786b58ab283347ba94ae331b5b76786f/record.json
case_043,3,5,v2,4,v2_p3_affinity_s2_residency,True,success,241473,3249550,2.379157290997682,128524288,0.20160010100516956,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_043/p3_n5/v2/evaluations/attempts/20260925T210333-6e7532dafe0a4b5bad3eb39c6d6fbb19/record.json
case_043,3,5,v2,5,v2_p3_wavefront_s2_cache_window,True,success,292356,4211828,2.683003258993267,128524288,0.3332366410031682,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_043/p3_n5/v2/evaluations/attempts/20260925T210336-74a2e968a0114a68bd5196042ee6fac4/record.json
case_043,3,5,v2,6,v2_p3_wavefront_s2_residency,True,success,226824,3701440,2.3782619449921185,128524288,0.17414260300574824,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_043/p3_n5/v2/evaluations/attempts/20260925T210338-a244f2be4dc54108ada81057c44ae062/record.json
case_043,3,5,v2,7,v2_p3_branch_s2_cache_window,True,success,258405,7958218,4.238984282987076,151617536,0.3961962310131639,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_043/p3_n5/v2/evaluations/attempts/20260925T210341-811e58ba6c864e8e9b3fe88e3e79b7e8/record.json
case_043,3,5,v2,8,v2_p3_branch_s2_residency,True,success,219620,8035298,3.330266593999113,151040000,0.35093348000373226,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_043/p3_n5/v2/evaluations/attempts/20260925T210346-6e5c8c6ba1874eed8a7099c80cecbdf3/record.json
case_047,1,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,326508,0,34.32546121798805,215367680,0.06078375500510447,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/baseline/evaluations/attempts/20260925T210015-2fc9bfa1c954437e9649a74a93e20750/record.json
case_047,1,5,baseline,2,selective_whole_critical_path_x1_a5_eft,False,success,326508,0,28.40276653500041,215134208,2.7053576159960357,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/baseline/evaluations/attempts/20260925T210052-ac2b548fb06f4a93a8e6793f943415d3/record.json
case_047,1,5,baseline,3,selective_local_quantile_stable_id_x1_a5_eft,False,success,327620,53528,6.6028887949942145,139509760,0.010354189013014548,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/baseline/evaluations/attempts/20260925T210120-756586df05e2439ca7dfcca5eb5d2d9d/record.json
case_047,1,5,baseline,4,selective_phase_band_critical_path_x1_a3_eft,False,success,326689,86958,6.691958551004063,140226560,0.01161463100288529,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/baseline/evaluations/attempts/20260925T210127-3b25edc3ca17490ea90017d74a3ab76b/record.json
case_047,1,5,baseline,5,selective_local_quantile_critical_path_x1_a5_eft,False,success,326661,63768,7.04222793399822,139911168,0.010903756992775016,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/baseline/evaluations/attempts/20260925T210134-0e016aec997444b4a27c55bdccb137ed/record.json
case_047,1,5,baseline,6,selective_phase_band_critical_path_x1_a5_eft,False,success,326725,86958,6.942314512998564,140103680,0.011008079003659077,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/baseline/evaluations/attempts/20260925T210141-6f445e83a81549c28bd181a84e0ed778/record.json
case_047,1,5,baseline,7,selective_local_quantile_stable_id_x2_a5_eft,False,success,329010,120438,3.2820168680045754,135274496,0.01067248999606818,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/baseline/evaluations/attempts/20260925T210148-8c3cb4be30e44d95987c0c1caa266942/record.json
case_047,1,5,baseline,8,selective_phase_band_stable_id_x1_a3_eft,False,success,326689,86958,7.342454400000861,140177408,0.014825580001343042,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/baseline/evaluations/attempts/20260925T210151-4294d4c8c3594c81be607d9753e69763/record.json
case_047,1,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,326508,0,28.9509404089913,214806528,0.040577486011898145,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/v2/evaluations/attempts/20260925T210114-795775a785a34f778df3d6828ae8df51/record.json
case_047,1,5,v2,2,v2_p1_affinity_s2_critical,True,success,325387,1651008,3.3863838679972105,131338240,0.45997281299787574,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/v2/evaluations/attempts/20260925T210143-601af1fc75ea47fbbfde388fa9c1f866/record.json
case_047,1,5,v2,3,selective_whole_critical_path_x1_a5_eft,False,success,326508,0,30.50192005900317,214941696,2.513953280984424,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/v2/evaluations/attempts/20260925T210149-d4c4baccf8bd4afc92d2472b6704fa09/record.json
case_047,1,5,v2,4,v2_p1_wavefront_s2_critical,True,success,310076,2036424,3.935443171998486,133996544,0.5260226980026346,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/v2/evaluations/attempts/20260925T210220-363e9c0e9f27445b93e14a1436ed1596/record.json
case_047,1,5,v2,5,v2_p1_branch_s2_critical,True,success,208139,3590396,9.347752981993835,155881472,0.22327370500715915,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/v2/evaluations/attempts/20260925T210224-f769ec97493149249bba51fdf179a734/record.json
case_047,1,5,v2,6,v2_p1_affinity_s4_critical,True,success,318097,1736448,3.532536988001084,131624960,0.3603320100082783,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/v2/evaluations/attempts/20260925T210234-ab473cb6b0dc4565a4aa4d043815fb57/record.json
case_047,1,5,v2,7,v2_p1_wavefront_s4_critical,True,success,288113,2569634,6.390662840989535,144920576,0.44657095000729896,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/v2/evaluations/attempts/20260925T210238-c0acf40fe2854878baca032c41335148/record.json
case_047,1,5,v2,8,v2_p1_wavefront_s1_critical,True,success,325387,1651008,3.7884453909937292,131227648,0.5470766960061155,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p1_n5/v2/evaluations/attempts/20260925T210246-32152125562a4083848662f58fe80f9a/record.json
case_047,2,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,326508,0,4.285561240001698,215691264,0.04172316000040155,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/baseline/evaluations/attempts/20260925T210122-809a4ffbd34c410ba465e13daeb0f3ad/record.json
case_047,2,5,baseline,2,op_critical_path_w100,False,success,166029,5961558,6.442273829001351,253579264,2.085845255991444,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/baseline/evaluations/attempts/20260925T210128-3bfe3838628249faa68679f6a4b2f01e/record.json
case_047,2,5,baseline,3,op_stable_id_w100,False,success,127203,2698072,4.243764714003191,181850112,0.01473089300270658,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/baseline/evaluations/attempts/20260925T210134-33ef68c408a941499fa40d17ebd7b32d/record.json
case_047,2,5,baseline,4,op_critical_path_w200,False,success,150018,4736312,5.841138175004744,230047744,0.024909750994993374,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/baseline/evaluations/attempts/20260925T210139-ee09d6610c9949c7bd1d60690e4e933b/record.json
case_047,2,5,baseline,5,op_stable_id_w200,False,success,122134,2651832,3.633480414006044,180858880,0.01263186099822633,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/baseline/evaluations/attempts/20260925T210145-3130502bb19b48dda4413e25a32473ae/record.json
case_047,2,5,baseline,6,op_release_priority_w100,False,success,168238,5692728,6.540986398002133,248733696,0.02388988899474498,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/baseline/evaluations/attempts/20260925T210148-28f797da2ea9444ab8980b40706584d9/record.json
case_047,2,5,baseline,7,op_seeded_priority_w100,False,success,196265,4184024,5.58899259599275,211922944,0.016614751002634875,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/baseline/evaluations/attempts/20260925T210155-28ff77a392ea49f0886cc4b0af4070f1/record.json
case_047,2,5,baseline,8,op_critical_path_w025,False,success,253363,7228376,8.747520856995834,284909568,0.027034327998990193,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/baseline/evaluations/attempts/20260925T210200-66bc9eb9a0a64cb6ab3d909194f9331f/record.json
case_047,2,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,326508,0,4.184765263998997,215617536,0.03607225300220307,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/v2/evaluations/attempts/20260925T210148-13ee27ee0ba142fdbf92fd60f6145d16/record.json
case_047,2,5,v2,2,v2_p2_affinity_s2_residency,True,success,266268,1275024,3.8352013980038464,171581440,0.450684919997002,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/v2/evaluations/attempts/20260925T210152-922b95f83ee14abc82f319d5f8111612/record.json
case_047,2,5,v2,3,op_critical_path_w100,False,success,166029,5961558,7.747598012996605,253845504,2.217997257001116,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/v2/evaluations/attempts/20260925T210158-80ffe93b61d8425e8c4371a3c212cabf/record.json
case_047,2,5,v2,4,v2_p2_affinity_s2_critical,True,success,265177,1481936,4.043410455007688,192331776,0.2548477369855391,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/v2/evaluations/attempts/20260925T210206-2cf78e799d9c431ca69890dc02adc106/record.json
case_047,2,5,v2,5,v2_p2_wavefront_s2_residency,True,success,273766,1566616,3.3825829429988516,170000384,0.6433005669969134,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/v2/evaluations/attempts/20260925T210211-b5f70e89f989405c9a2e1a16bd211268/record.json
case_047,2,5,v2,6,v2_p2_wavefront_s2_critical,True,success,271059,1686164,3.935009993991116,181985280,0.2284658110147575,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/v2/evaluations/attempts/20260925T210215-e75d585108a84f00b4f4d395c385e7f5/record.json
case_047,2,5,v2,7,v2_p2_branch_s2_residency,True,success,154397,2438488,3.7335409009974683,177213440,0.39802043000236154,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/v2/evaluations/attempts/20260925T210219-62d3ce63c1cc4e35a5f614572fd3b56e/record.json
case_047,2,5,v2,8,v2_p2_branch_s2_critical,True,success,156711,2557842,3.6896066480112495,176562176,0.3027360249834601,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p2_n5/v2/evaluations/attempts/20260925T210223-8294c424e02046d79091f5b2e08b1aa7/record.json
case_047,3,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,326508,0,4.988611328997649,215527424,0.05188204500882421,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/baseline/evaluations/attempts/20260925T210159-75bbaeb722ee470db6180810aab6a28b/record.json
case_047,3,5,baseline,2,op_critical_path_w100,False,success,157768,5961558,7.244859808997717,253800448,2.352218845000607,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/baseline/evaluations/attempts/20260925T210206-4e8da8cc4f1e467aa4bbe40d4d7b7a85/record.json
case_047,3,5,baseline,3,op_stable_id_w100,False,success,125035,2698072,4.336199355995632,181936128,0.01810100801230874,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/baseline/evaluations/attempts/20260925T210213-d1b837e8d6c14577b123235d9b6d420f/record.json
case_047,3,5,baseline,4,op_critical_path_w200,False,success,145540,4736312,6.345067725007539,230404096,0.03524100898357574,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/baseline/evaluations/attempts/20260925T210218-98be5fbc857a45a8831c0522bc3ea54e/record.json
case_047,3,5,baseline,5,op_stable_id_w200,False,success,120548,2651832,3.78468271199381,181157888,0.01295631899847649,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/baseline/evaluations/attempts/20260925T210224-aa3118c5e3af4cd7800204e88c525f2f/record.json
case_047,3,5,baseline,6,op_release_priority_w100,False,success,160342,5692728,6.593268545999308,248561664,0.02626496899756603,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/baseline/evaluations/attempts/20260925T210228-e5271f7f50284013924177c2979f513f/record.json
case_047,3,5,baseline,7,op_seeded_priority_w100,False,success,193934,4184024,5.538934905998758,212193280,0.01821627700701356,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/baseline/evaluations/attempts/20260925T210234-d1c04f0841384f1f86c8e168ade385b2/record.json
case_047,3,5,baseline,8,op_critical_path_w025,False,success,240014,7228376,8.998255494996556,284962816,0.025463755999226123,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/baseline/evaluations/attempts/20260925T210240-9259c4e7696e42c5bbe68222d47dae42/record.json
case_047,3,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,326508,0,4.186618790001376,215576576,0.04256443100166507,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/v2/evaluations/attempts/20260925T210209-7a1fa84450d84f55968b5aebe99fb213/record.json
case_047,3,5,v2,2,v2_p3_affinity_s2_cache_window,True,success,266268,1275024,4.184819041998708,171417600,0.45618887500313576,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/v2/evaluations/attempts/20260925T210214-ca67cc1c41c44c4882b7dbbe61386178/record.json
case_047,3,5,v2,3,op_critical_path_w100,False,success,157768,5961558,6.792412451992277,253894656,2.1824652060167864,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/v2/evaluations/attempts/20260925T210221-f11148369f314f1290719f619a7ddffd/record.json
case_047,3,5,v2,4,v2_p3_affinity_s2_residency,True,success,266268,1275024,3.5339806679985486,171593728,0.21381404899875633,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/v2/evaluations/attempts/20260925T210228-6e19fe3280f342fa9e10fe370bcb7abb/record.json
case_047,3,5,v2,5,v2_p3_wavefront_s2_cache_window,True,success,273628,1500568,3.6340286019985797,175890432,0.59017192000465,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/v2/evaluations/attempts/20260925T210232-4a68404eea964fe18481d5845957deee/record.json
case_047,3,5,v2,6,v2_p3_wavefront_s2_residency,True,success,273708,1566616,3.535811070993077,170385408,0.2034712330059847,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/v2/evaluations/attempts/20260925T210235-e516ffa0e1fb48d6b615f738b9224e87/record.json
case_047,3,5,v2,7,v2_p3_branch_s2_cache_window,True,success,155764,2872534,4.535753506002948,185606144,0.36108171299565583,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/v2/evaluations/attempts/20260925T210239-b072f94ac6e940798a31afe1a6511fd7/record.json
case_047,3,5,v2,8,v2_p3_branch_s2_residency,True,success,153109,2543638,4.1340190149931,175616000,0.2802956310042646,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_047/p3_n5/v2/evaluations/attempts/20260925T210244-f225cc0a08bc4734bc0abc056f90db78/record.json
case_048,1,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,222220,0,0.6734832380025182,130093056,0.01128197499201633,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/baseline/evaluations/attempts/20260925T210417-5ef3f9d9e6744da1bc5e90b90266ca3f/record.json
case_048,1,5,baseline,2,selective_whole_critical_path_x1_a5_eft,False,success,222220,0,0.5716893570061075,130093056,0.31759858700388577,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/baseline/evaluations/attempts/20260925T210418-d8c3c0167ec7445abb5ac1880f5897e6/record.json
case_048,1,5,baseline,3,selective_local_quantile_stable_id_x1_a5_eft,False,success,223274,129592,0.31968440700438805,130093056,0.005231567993178032,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/baseline/evaluations/attempts/20260925T210419-6e7fda4a3a6a418692e5bff57ea51189/record.json
case_048,1,5,baseline,4,selective_phase_band_critical_path_x1_a3_eft,False,success,223026,142474,0.4204569439898478,130093056,0.007335015005082823,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/baseline/evaluations/attempts/20260925T210419-6204cfe829804402b7d85fa6b7dbaa53/record.json
case_048,1,5,baseline,5,selective_local_quantile_critical_path_x1_a5_eft,False,success,225159,180376,0.3238323959958507,130093056,0.00536973999987822,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/baseline/evaluations/attempts/20260925T210419-894631f4a8684ea293d877d1be524e70/record.json
case_048,1,5,baseline,6,selective_phase_band_critical_path_x1_a5_eft,False,success,223096,142474,0.41968655699747615,130093056,0.004867472991463728,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/baseline/evaluations/attempts/20260925T210420-35e54e531d7d4889979560d9e2de852f/record.json
case_048,1,5,baseline,7,selective_local_quantile_stable_id_x1_a3_balanced,False,success,226874,129592,0.37095155200222507,130093056,0.005379798996727914,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/baseline/evaluations/attempts/20260925T210420-830362d7986f44379e422d6818ae5443/record.json
case_048,1,5,baseline,8,selective_phase_band_stable_id_x1_a3_eft,False,success,223026,142474,0.420319513999857,130093056,0.00489812099840492,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/baseline/evaluations/attempts/20260925T210420-a87f8a1b67b745a1834a3ecc80ed9d52/record.json
case_048,1,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,222220,0,0.5719714000006206,130093056,0.00920465899980627,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/v2/evaluations/attempts/20260925T210421-977bde31ff894f629bf7f6b681097fd7/record.json
case_048,1,5,v2,2,v2_p1_branch_s2_critical,True,success,194886,1930360,0.670745611001621,130093056,0.02863810998678673,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/v2/evaluations/attempts/20260925T210422-e7ca7bce57b541ffa6b8c867aa6bc512/record.json
case_048,1,5,v2,3,selective_whole_critical_path_x1_a5_eft,False,success,222220,0,0.6237339899962535,130093056,0.27330872500897385,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/v2/evaluations/attempts/20260925T210423-559fe05b012e4414b122e60f909398d5/record.json
case_048,1,5,v2,4,v2_p1_affinity_s2_critical,True,success,217703,701612,0.3703499890107196,130093056,0.022854794980958104,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/v2/evaluations/attempts/20260925T210423-6be349e1d8d54800a4771c05a37725e3/record.json
case_048,1,5,v2,5,v2_p1_wavefront_s2_critical,True,success,170808,1365016,0.5741925070033176,130093056,0.02869357400049921,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/v2/evaluations/attempts/20260925T210424-baf2572d63854c499d82483642844eac/record.json
case_048,1,5,v2,6,v2_p1_wavefront_s4_critical,True,success,136675,1154096,0.5207521320116939,130093056,0.0268995679798536,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/v2/evaluations/attempts/20260925T210424-87088fb30bc947c4b124e1fffa82c5b1/record.json
case_048,1,5,v2,7,v2_p1_wavefront_s1_critical,True,success,174563,878420,0.4724698630016064,130093056,0.0257131649996154,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/v2/evaluations/attempts/20260925T210425-aeff75e043b24cbfac2fc4a331405f05/record.json
case_048,1,5,v2,8,selective_local_quantile_stable_id_x1_a5_eft,False,success,223274,129592,0.32098853499337565,130093056,0.005477379003423266,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p1_n5/v2/evaluations/attempts/20260925T210425-c5aab6c68a574802a9f6d2006e898e98/record.json
case_048,2,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,222220,0,0.3717051569983596,135274496,0.00838437900529243,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/baseline/evaluations/attempts/20260925T210423-11c33185b7ce4e0b8ac82bbdfb04959f/record.json
case_048,2,5,baseline,2,op_critical_path_w100,False,success,126327,1138610,0.421756487005041,135274496,0.2347801809955854,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/baseline/evaluations/attempts/20260925T210424-3ddddc027dfa4cbbbeb5c29aca8a6d10/record.json
case_048,2,5,baseline,3,op_stable_id_w100,False,success,104738,880530,0.42064441900583915,135274496,0.005222119987593032,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/baseline/evaluations/attempts/20260925T210424-c124079f93794c15b42bc2caff261e66/record.json
case_048,2,5,baseline,4,op_critical_path_w200,False,success,120546,1001206,0.4205130009941058,135274496,0.006805782002629712,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/baseline/evaluations/attempts/20260925T210425-0a6b34e4cefe40e39685bc0e9872d64f/record.json
case_048,2,5,baseline,5,op_stable_id_w200,False,success,102506,805526,0.41997999299201183,135274496,0.005594664005911909,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_048/p2_n5/baseline/evaluations/attempts/20260925T210425-24a17a3b845e43e69b2f2730ae11f78c/record.json
