batch,case,problem,num_cores,seed,logical_call,stage,name,family,status,cache_hit,makespan,best_so_far,elapsed_seconds,record_path,plan_sha256
component_p2_seed17,case_037,2,2,17,7,component,wcc_task_1_mv_complement_batch4,whole_component_reference,success,False,105374,105374,0.24066712497733533,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170917-b2df39ff52cf42fc8c2a62d326a352b4/record.json,242d2b80dd5005cd5a3707b2c1313ed1c984dc281d6ef0f601b49cb78fbc1b8f
component_p2_seed17,case_037,2,2,17,8,component,wcc_start0_simple_a1_per_component_lpt_mv,whole_component_reference,success,True,210001,105374,0.003668959019705653,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170917-10f3c1a71de94bb99b385ee848cf9989/record.json,98c7d10faf555beb3afdca0eaea42b8aaa46b929a2cd7d506be88b808c7b7249
component_p2_seed17,case_037,2,2,17,9,component,wcc_task_1_shared_root_batch4,whole_component_reference,success,False,105374,105374,0.24690087500493973,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170917-e56fde0053f74e73abfa85f10f290013/record.json,7288641758760a25a7ae858467281a19d62dc3208d792a5a4275646a94e90c5e
component_p2_seed17,case_037,2,2,17,10,component,wcc_task_0_mv_complement_batch2,whole_component_reference,success,False,210001,105374,0.23828979197423905,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170917-e400c8a5f5704956b728f4d576b5fb98/record.json,d9820ec47f6a0cd2d5d5460b5f29fae41a9b3ffe876d6718cb83a066bb65db7a
component_p2_seed17,case_037,2,2,17,11,component,wcc_task_1_shared_root_per_component,whole_component_reference,success,False,105374,105374,0.24302491697017103,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170917-f1b50e46728f416dbbfcffc2ba1cf4c2/record.json,35b71b2a6b06a962564486edcebcc2583bd9a55a8daafa406d9b0c9482ae46ed
component_p2_seed17,case_037,2,2,17,12,component,wcc_task_0_mv_complement_batch4,whole_component_reference,success,False,210001,105374,0.23769187496509403,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170918-77dfe9c274cf450b93300f04327ba773/record.json,2c4c7dd6c6f918c8ac19738fe236f4f590b2843dcbf4af19dae2f8c9b51d7418
component_p2_seed17,case_037,2,2,17,13,component,wcc_task_0_shared_root_batch2,whole_component_reference,success,False,210001,105374,0.2309739999473095,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170918-de51f7fefb7e42bf80ee2df7097c303a/record.json,037fe23e9224483774567ae37c560f6872c8d09b0c99ad36c3c54da205ed94b9
component_p2_seed17,case_037,2,2,17,14,component,wcc_task_0_shared_root_batch4,whole_component_reference,success,False,210001,105374,0.2404301669448614,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170918-67551fd216b04ed8b12b7d825344400a/record.json,62e65c2a8d9c08e968e1eea326f77f36f028001501c4fcc5f1964fefa2ff1c93
component_p2_seed17,case_037,2,3,17,1,component,wcc_start0_simple_a3_per_core_lpt_mv,whole_component_reference,success,True,74038,74038,0.018130207899957895,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170919-7ad11fab14d54c0d857bd37eadc0d3b3/record.json,c679177b896eb36edb2b46ced84143a3a08c5d4ef6f3c30c36673178a057cfb4
component_p2_seed17,case_037,2,3,17,2,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,success,True,210001,74038,0.0037713750498369336,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170919-fb73a221ce994059b25a2ffed8f91161/record.json,dc8188c3d9def0de2094e7b32c5d1bdbdfdf2b6d953a272ca7d6624370a50569
component_p2_seed17,case_037,2,3,17,3,component,wcc_task_2_mv_complement_batch2,whole_component_reference,success,True,74038,74038,0.0033619169844314456,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170919-570711c336ae48bc8800df68c4584318/record.json,ad5a1b03e418282acf4472bf3fcac0eb8c57f1d468f38dcb2c9d8e86b62c7614
component_p2_seed17,case_037,2,3,17,4,component,wcc_start0_affinity_a3_per_component_w15,whole_component_reference,success,True,74038,74038,0.0030413749627768993,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170919-a8987dd02d59476785fb1328088dc49c/record.json,f279c37c1840305250bf80356e08d94f34deca5a42cdd75b5644a927e4d4ac5d
component_p2_seed17,case_037,2,3,17,5,component,wcc_task_1_shared_root_batch2,whole_component_reference,success,False,105374,74038,0.23832916596438736,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170919-4e3881d1b7164b9489fadef79b340033/record.json,0a0c150f49633eed94bc7d95b8badc3f6347320f657912b4beecb5d186df33e9
component_p2_seed17,case_037,2,3,17,6,component,wcc_start0_affinity_a3_per_component_w75,whole_component_reference,success,False,74038,74038,0.24503220792394131,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170919-92777e6b836044eb925e783150919eb1/record.json,5cdf9df1d9903cb4ea302663c8dfeb4f1fa90aa9bdd4c050f724c5faf67ece02
component_p2_seed17,case_037,2,3,17,7,component,wcc_start1_affinity_a3_per_core_w15,whole_component_reference,success,False,74038,74038,0.28990841703489423,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170919-ef9635e103524e3a8a0f92f37a2a5fad/record.json,4304f218ac8f6656b514caeef3802b8a329ff8aaff7f572ea5df875cf60620ef
component_p2_seed17,case_037,2,3,17,8,component,wcc_task_1_mv_complement_batch2,whole_component_reference,success,False,105374,74038,0.2398065000306815,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170920-514071fd3b014b3a819d337ea54293b4/record.json,26a1e0cbe561e4ce16b68e2f2ec80315e13aaebf096a6ca3de920329d651249f
component_p2_seed17,case_037,2,3,17,9,component,wcc_start1_affinity_a3_per_component_w75,whole_component_reference,success,False,74038,74038,0.29806887498125434,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170920-dba105eac6d849c9804e4359d5d29735/record.json,e135fff8952525b9f24260805138a354fe19c898254975cd65c22d34329baf1a
component_p2_seed17,case_037,2,3,17,10,component,wcc_task_1_shared_root_batch4,whole_component_reference,success,False,105374,74038,0.24312329199165106,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170920-7ba067b7e134401c9ef72b718639c15a/record.json,d2d14c255768ecf36a5c3637e0467403976d5ba1f73581ea23b0080fa32479cf
component_p2_seed17,case_037,2,3,17,11,component,wcc_start0_affinity_a3_per_core_w75,whole_component_reference,success,False,74038,74038,0.24566770903766155,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170920-dc8defb74f354909ad3e6d1238a60966/record.json,b2b62480d046470db8ff6069851d4ee6d9e22b0f14161032f04ba91f2fe946f0
component_p2_seed17,case_037,2,3,17,12,component,wcc_start0_simple_a3_per_component_lpt_mv,whole_component_reference,success,False,74038,74038,0.2936257079709321,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170921-ca1fc3321bac4b33b91c95606daa0db5/record.json,c9a326b905bbd524457ff324a81ae87a07af9275beb2d38f0e4d4bfd90f7df0d
component_p2_seed17,case_037,2,3,17,13,component,wcc_task_1_mv_complement_batch4,whole_component_reference,success,False,105374,74038,0.23869250004645437,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170921-a74e2df1003a4a5d92380fe33cd47dd2/record.json,1f922e423871aac0762a6c2b7d2887f1a9de2358f3150a6f7b788255111819e8
component_p2_seed17,case_037,2,3,17,14,component,wcc_task_2_shared_root_per_component,whole_component_reference,success,False,74038,74038,0.24244858301244676,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170921-4f8353273a0c47e480338a28a3418144/record.json,2d45e0399930ed31aa0ea0977438353967435758a9ec98771346ddd0114ac05d
component_p2_seed17,case_037,2,3,17,15,component,wcc_start1_affinity_a3_per_core_w75,whole_component_reference,success,False,74038,74038,0.2385672910604626,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170922-62dfe6a7aec34dc7843282f32d4ae9ae/record.json,ae28f3f5423e3158c991db418c53023b0efd06dcce0bd1b44a25dd4893eaf726
component_p2_seed17,case_037,2,3,17,16,component,wcc_task_1_shared_root_per_component,whole_component_reference,success,False,105374,74038,0.2914135000901297,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170922-5000fa806a5344ffa9af0468b8b8bdbe/record.json,0855047daa16005b07fd167568a036655adba50e453914e2a3aa894329243cee
component_p2_seed17,case_037,2,3,17,17,component,wcc_start1_affinity_a3_per_component_w15,whole_component_reference,success,False,74038,74038,0.2350123750511557,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170922-049eece35f944b58ad712dff7c38ca93/record.json,056cdaf4947660d92e15e4ed837b3c02239ef952ad8e7a8cc85f81771a2ba137
component_p2_seed17,case_037,2,3,17,18,component,wcc_task_0_mv_complement_batch2,whole_component_reference,success,False,210001,74038,0.24532095796894282,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170922-cf56e7f42f214edaa26455949bed97c7/record.json,e4ea97c769a5925766d85cfef3c27f4c17d5c4235b9aee5f3701ebc42c67c163
component_p2_seed17,case_037,2,3,17,19,component,wcc_task_2_shared_root_batch2,whole_component_reference,success,False,74038,74038,0.2451090420363471,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170923-43469fd524294ceea8f706a95514253c/record.json,73dfc51860fdfcf02be4838f5bc99f9e4ce255dfdf7bdc88be4c75f6987b5443
component_p2_seed17,case_037,2,3,17,20,component,wcc_start0_simple_a2_per_core_lpt_mv,whole_component_reference,success,False,105374,74038,0.24741995800286531,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170923-b8188cd7acc247f2953568e12311eb33/record.json,623fd2af8198eaa5e9efd2e125b9b3f0b9f344c7e9971bfa316c67888fd2749b
component_p2_seed17,case_037,2,3,17,21,component,wcc_task_0_mv_complement_batch4,whole_component_reference,success,False,210001,74038,0.2370499580865726,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170923-438f6abe978545eb94473d1ad8286273/record.json,fb20f80473fdc107f2a5a28aadab72fe18ec88f9d72f82b7bc06112b2bde250e
component_p2_seed17,case_037,2,3,17,22,component,wcc_task_2_mv_complement_batch4,whole_component_reference,success,False,74038,74038,0.28572204196825624,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170923-0b157eef40e44aa5b34f52479b723fa6/record.json,6c87232dd7be7f035d7be46e6c667067c136e363cc19c51ccdbef68e95ceab88
component_p2_seed17,case_037,2,3,17,23,component,wcc_task_0_shared_root_per_component,whole_component_reference,success,False,210001,74038,0.24067400000058115,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170924-7ce4832c4ab54fc1a1bbd707ed65dcce/record.json,2c4ba494cf33a064328180204e436d5a8f3f7f0df1163d6187cadc3dc42c93a1
component_p2_seed17,case_037,2,3,17,24,component,wcc_start0_simple_a2_per_component_lpt_mv,whole_component_reference,success,False,105374,74038,0.24233024998102337,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170924-ed79df6c63fb47a5b8402a8a5e28fafa/record.json,068662341129044eb0e7e6490e54a41d9b9fdf8e42d82d09e97efdba10c8ca23
component_p2_seed17,case_037,2,4,17,1,component,wcc_start0_simple_a4_per_core_lpt_mv,whole_component_reference,success,True,53320,53320,0.018016749992966652,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170925-b711c5c7dd8e473aaab3194efa9dac0b/record.json,5220cecec1cf11c7a25c1e6b0e1b19957e0a28998106c06eecb53c9108153cd0
component_p2_seed17,case_037,2,4,17,2,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,success,True,210001,53320,0.003784292028285563,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170925-afb4c4f27d5146518502d3aeff67a601/record.json,d48080ae692ddaeb7e110c67b89899ef93a57ad69ac7d4346d7f77a39b8bdc33
component_p2_seed17,case_037,2,4,17,3,component,wcc_task_3_mv_complement_batch2,whole_component_reference,success,True,53320,53320,0.0033889589831233025,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170925-3c3ebbfba63841d39bd8061fc97996de/record.json,087be0f1cc98551a72e6d86da49de46d5162ee5958def9e2e6b6241302482a25
component_p2_seed17,case_037,2,4,17,4,component,wcc_start0_simple_a4_per_component_lpt_mv,whole_component_reference,success,True,53320,53320,0.003265916951932013,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170925-1c4c7af6c4b34e47a1b33d77fe88bb2a/record.json,6e1e9ef33489270421547d233b45d3b16e018ce51eda0993255977e9cf99538b
component_p2_seed17,case_037,2,4,17,5,component,wcc_task_2_shared_root_batch2,whole_component_reference,success,False,74038,53320,0.2429728750139475,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170925-2fbde8ccba87412b83df3652f4eea5e5/record.json,dba981bacc99ce35878b55abddd4f88906db88693a32c0fb0a4ce46a2de27e06
component_p2_seed17,case_037,2,4,17,6,component,wcc_start0_affinity_a3_per_component_w75,whole_component_reference,success,False,74038,53320,0.29205537494271994,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170925-bd4b8508ca7642908e2fec02e99c6f67/record.json,c65e44ca294dc4f1db321109fe1c7afc0c482480ed80877c52318cf2c8f9dd61
component_p2_seed17,case_037,2,4,17,7,component,wcc_start0_simple_a3_per_core_lpt_mv,whole_component_reference,success,False,74038,53320,0.29352624993771315,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170925-7cfb4eddc1ac4c36a65dc21d023f9f49/record.json,6d7d5cbdfd2021d23d75f9f1d3793c494dded8ae69c7aa8d2788b1914f99ddc6
component_p2_seed17,case_037,2,4,17,8,component,wcc_task_1_mv_complement_batch2,whole_component_reference,success,False,105374,53320,0.24029424996115267,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170926-b0d57c4b7a10434395d72244b98bc843/record.json,e27504068632fb73e9c9d9bf72a623f716aa0b90a9e6e52f79b4d9dd8546a0e3
component_p2_seed17,case_037,2,4,17,9,component,wcc_start1_affinity_a3_per_component_w15,whole_component_reference,success,False,74038,53320,0.24458558298647404,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170926-d719c72fd933422190a5009c4edfbd2b/record.json,7cde083ee945a8ccd1c9c718ec2d76b96c2d4c71db1fe073dcd7d1c6e286dde2
component_p2_seed17,case_037,2,4,17,10,component,wcc_start1_affinity_a3_per_core_w75,whole_component_reference,success,False,74038,53320,0.23988062504213303,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170926-b860600bee47411092618fc18730617c/record.json,2957ce3bd58411f3233a3d86723048bde69f43c7f78ad8fc1834d8ed791e4c6d
component_p2_seed17,case_037,2,4,17,11,component,wcc_task_3_mv_complement_batch4,whole_component_reference,success,False,53320,53320,0.24186754203401506,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170926-f4508728f7924460a49490f982ccae98/record.json,236bb0d8da855ccaa207c3173e54ff6aac1987e1960e09bb80f12bf32c024b44
component_p2_seed17,case_037,2,4,17,12,component,wcc_task_2_shared_root_per_component,whole_component_reference,success,False,74038,53320,0.24276437505614012,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170927-ca35fef0693f489587c83f9f69051ea2/record.json,df5b3d39eed6b970b8144fd18bae2b7a8a0ee002b4115430a755046aaaaddaae
component_p2_seed17,case_037,2,4,17,13,component,wcc_task_1_shared_root_batch2,whole_component_reference,success,False,105374,53320,0.24332970893010497,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170927-bcb5169932164fa89aa1f4f13170228c/record.json,a716ab1c7f0d5191bd8ef354164b462fef73586cde315476f2a646956a9bde23
component_p2_seed17,case_037,2,4,17,14,component,wcc_start0_affinity_a3_per_core_w75,whole_component_reference,success,False,74038,53320,0.2428948750020936,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170927-a119c489d7294975b9aacde14dc67de5/record.json,4aa68c884af4c052116cca40ef8f1eb49b557e45ed2bd3bd5dd4a387ad880cde
component_p2_seed17,case_037,2,4,17,15,component,wcc_task_1_shared_root_per_component,whole_component_reference,success,False,105374,53320,0.2364861669484526,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170927-7d79a4a71c8848a59dd76e12230ec9a0/record.json,066864cea5a75703fe28ae92e660b669574e4093fe037c1bb923634482849514
component_p2_seed17,case_037,2,4,17,16,component,wcc_start1_affinity_a3_per_core_w15,whole_component_reference,success,False,74038,53320,0.24410200002603233,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170928-a2efb411d2564829b854428070a8275c/record.json,26d38364a36e6532b6b5693ec97d70f9f2cba48d8119379d56b0d93fc9c9ae62
component_p2_seed17,case_037,2,4,17,17,component,wcc_task_2_mv_complement_batch2,whole_component_reference,success,False,74038,53320,0.24662858399096876,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170928-623fcf1201d74f7c9b3baffc5e57cd97/record.json,2c306751d8e53d931bdb8d296e1cb3474afa6258af90365594af8a88dc9efc77
component_p2_seed17,case_037,2,4,17,18,component,wcc_start0_simple_a3_per_component_lpt_mv,whole_component_reference,success,False,74038,53320,0.297142666997388,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170928-3190a01437ee41f7b944887f9b768f07/record.json,cd7a2bfe59fd791d4a67bb8cf1283ab1b458977b3eb94d2cfa189998c3f48f29
component_p2_seed17,case_037,2,4,17,19,component,wcc_task_1_mv_complement_batch4,whole_component_reference,success,False,105374,53320,0.24365337507333606,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170928-4ce06e7016224d1793b72204bc54d029/record.json,792fc77005a254274df1237656623e8e0fec0614cf41d3ce556c996e03bf9e26
component_p2_seed17,case_037,2,4,17,20,component,wcc_start1_affinity_a3_per_component_w75,whole_component_reference,success,False,74038,53320,0.24180154199711978,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170929-cf52cfd4693b43128ee27e8ebc12b55f/record.json,f459037167b76ee913e17ebd852b6061b154722d7ef5ea58d1148f46118032bd
component_p2_seed17,case_037,2,4,17,21,component,wcc_task_1_shared_root_batch4,whole_component_reference,success,False,105374,53320,0.29563804098870605,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170929-ece868989a95445a980d0d5bd22cba1f/record.json,18ace010f393f725cd2ec6ad9adc51b0246c471612b00b295921473a85f14a4d
component_p2_seed17,case_037,2,4,17,22,component,wcc_task_2_mv_complement_batch4,whole_component_reference,success,False,74038,53320,0.29048541688825935,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170929-2cff3713fdee41ec87e13789297571dc/record.json,0f95108033dc10a963b89aac06a1f815ae597704ef87808660e71aee226720f5
component_p2_seed17,case_037,2,4,17,23,component,wcc_start0_simple_a2_per_core_lpt_mv,whole_component_reference,success,False,105374,53320,0.35835529200267047,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170929-a104428ca6894c4a8fbaac90612418af/record.json,cf69c95de9acdc279958c86b3dd590da98dbbe10d0c3cad0a43beee5c8bd792c
component_p2_seed17,case_037,2,4,17,24,component,wcc_task_2_shared_root_batch4,whole_component_reference,success,False,74038,53320,0.28992079210001975,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170930-be92c62fbd1b4b53b781c797312ea01a/record.json,b781e09c6aab263417968761a3fd8327de0a59649a488b6040c0cbf7aab1f478
component_p2_seed17,case_037,2,5,17,1,component,wcc_start0_simple_a5_per_core_lpt_mv,whole_component_reference,success,True,43800,43800,0.029978125006891787,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170931-5ac6589d6dc4417cb0ddad91a1f65853/record.json,835411a285f111e337d65cc86240498f8ed145c5267ae7ead080ca6454ebe3f9
component_p2_seed17,case_037,2,5,17,2,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,success,True,210001,43800,0.004487083060666919,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170931-f38aa8db35d04a03a0cb552e749ee94d/record.json,43583db766485ddec31c0ffb0b9a4f092da5b4513359fd2c840e1c50cc105dc1
component_p2_seed17,case_037,2,5,17,3,component,wcc_task_4_mv_complement_batch2,whole_component_reference,success,True,43013,43013,0.004415875067934394,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170931-89f5dea108d144579d453baf3d5168b8/record.json,4aa7e2d81681ee56802a32a8224932b5ae960a12353369f4a7f1d735b45ec629
component_p2_seed17,case_037,2,5,17,4,component,wcc_start0_affinity_a5_per_component_w15,whole_component_reference,success,True,43013,43013,0.004387958906590939,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170931-ff22cac4679d4cc59d318c65227a6c99/record.json,9b6fa5b662ccce165bb808d7e9d78d970b29fa958c7e8db56ba3326bfe8edbcc
component_p2_seed17,case_037,2,5,17,5,component,wcc_task_3_mv_complement_batch2,whole_component_reference,success,False,53320,43013,0.2919541250448674,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170931-05ce0fad032048009af7c89e794f51f6/record.json,0b4e93b92883e7f1ec7236ed67415c1ca016e4ce21ff80afce838ae63ec06b4e
component_p2_seed17,case_037,2,5,17,6,component,wcc_start0_affinity_a5_per_component_w75,whole_component_reference,success,False,43013,43013,0.2988171250326559,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170931-ae4a3a1f92284bb8b45818d319d837c2/record.json,62b72157f4c6cc33ee4653d351ed1be2152eebaecd69954cd1678f82061321a7
component_p2_seed17,case_037,2,5,17,7,component,wcc_task_2_shared_root_batch2,whole_component_reference,success,False,74038,43013,0.24184837494976819,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170931-8614fc6aa2af4feb857d8f0eb4769ab3/record.json,1f0d4e3e0ceba5ff842fe6c74240183712a65743a7ec6f53f3218b4ac4cd98d6
component_p2_seed17,case_037,2,5,17,8,component,wcc_start1_affinity_a5_per_core_w15,whole_component_reference,success,False,43013,43013,0.2976394590223208,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170932-e12462553d964cf289c45e7e2a6d77ba/record.json,5236350be85b34703ddb83f8e6592c0cf5decb779c8cbbdac89305f0918ccde5
component_p2_seed17,case_037,2,5,17,9,component,wcc_task_3_mv_complement_batch4,whole_component_reference,success,False,53320,43013,0.2901948330691084,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170932-3dbc830fc1054582b2526b3e071fdc46/record.json,664db9795a8430fec086bd0f8cde199e03797c1c50948b2b9628888aac04218a
component_p2_seed17,case_037,2,5,17,10,component,wcc_start1_affinity_a5_per_component_w75,whole_component_reference,success,False,43013,43013,0.24028324999380857,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170932-ae8ef846c46445a8960181635ae6f4bb/record.json,ccd309bfc7f0aa89df53b1f4edb503e3ff459b0deece66e6bf7dda6971a06e9b
component_p2_seed17,case_037,2,5,17,11,component,wcc_start0_affinity_a3_per_core_w75,whole_component_reference,success,False,74038,43013,0.23899283295031637,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170933-72cfc6c16640426c80378646f9c755cc/record.json,c66da279491802bee28c8db1f166bf019dcf2d1238740a0d53d5ec3607924cbd
component_p2_seed17,case_037,2,5,17,12,component,wcc_task_2_shared_root_per_component,whole_component_reference,success,False,74038,43013,0.28843804099597037,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170933-1a0b9bd256314de69b8f57e7550f5779/record.json,b03fbff661fad7c67ae97b6ab0c474b9430d7700568e7656551605e659301ad2
component_p2_seed17,case_037,2,5,17,13,component,wcc_start0_simple_a4_per_core_lpt_mv,whole_component_reference,success,False,53320,43013,0.29963129200041294,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170933-a8f4fc98ddde4fd09db0fecccca74311/record.json,7f456d2871c1e69fca3474478cba0ce875d8a7f44926ffb22b3743300d60a233
component_p2_seed17,case_037,2,5,17,14,component,wcc_task_4_shared_root_batch2,whole_component_reference,success,False,43013,43013,0.3524915421148762,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170933-b30e08c3657243cbb88d513b21f2bbc8/record.json,e040213de190c910cfe9ead1156db11faa91a5eb9d1a08a72966defa500c9197
component_p2_seed17,case_037,2,5,17,15,component,wcc_start0_simple_a3_per_component_lpt_mv,whole_component_reference,success,False,74038,43013,0.28761741693597287,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T170934-eeb0228ff8a14f92a8f25509bf025fd4/record.json,6ff12e0759b2dbbd1e6866b7c1352606d34acf851d78c35e915c9195e2855f42
