case,problem,cores,variant,call,name,new_strategy,status,makespan,added_copy,evaluation_seconds,peak_rss,generation_seconds,accepted,record_path
case_048,2,5,v2,1,op_critical_path_w200,False,success,120546,1001206,0.5736363790056203,131203072,0.31444906898832414,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T211001-bd28f2ce17374aca873cc36ee74cc7ee/record.json
case_048,2,5,v2,2,v2_p2_branch_s2_residency,True,success,155265,1037198,0.4748736649926286,131203072,0.06460785800300073,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T211002-6ea9134c1b1144a887e3531441082f77/record.json
case_048,2,5,v2,3,op_stable_id_w200,False,success,102506,805526,0.4721878380078124,131203072,0.005428033997304738,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T211002-fe605258bb6a4cc0af124b8dd909d98b/record.json
case_048,2,5,v2,4,v2_p2_branch_s2_critical,True,success,156290,1302994,0.47300579999864567,131203072,0.050604012998519465,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T211003-1e7e0a9d870c434e998718d2d11c6c45/record.json
case_048,2,5,v2,5,v2_p2_affinity_s2_residency,True,success,187477,450888,0.3705538079957478,131203072,0.039958411012776196,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T211003-61e76aa90c3d4fcf832fe0e8ca50f3df/record.json
case_048,2,5,v2,6,v2_p2_wavefront_s2_residency,True,success,154756,907214,0.4227875380020123,131203072,0.06257245800225064,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T211004-b2749c71783144cdb180663d29f455dc/record.json
case_048,2,5,v2,7,v2_p2_wavefront_s2_critical,True,success,155640,940050,0.4216931429982651,131203072,0.04119622500729747,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T211004-d458aa0d27f34b0e95dc64e4d28d0761/record.json
case_048,2,5,v2,8,v2_p2_wavefront_s4_residency,True,success,129324,698318,0.37223277999146376,131203072,0.05069123000430409,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p2_n5/v2/evaluations/attempts/20260925T211005-3dde75e3aeaf4cb2b15cd44bfa95bf85/record.json
case_048,3,5,v2,1,op_critical_path_w200,False,success,120547,1001206,0.47168803100066725,128749568,0.26707662601256743,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T211004-5e6ea0b9a5d64dd78ed9fea1bc5f327e/record.json
case_048,3,5,v2,2,v2_p3_branch_s2_cache_window,True,success,158036,1218130,0.4802225720050046,128749568,0.0630953869986115,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T211005-3ec1ab3bb94b426aba47cd5ec6f2e9ed/record.json
case_048,3,5,v2,3,op_stable_id_w200,False,success,102463,805526,0.4702663409989327,128749568,0.005391729006078094,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T211005-0f9ca143acdf417395565619077c9343/record.json
case_048,3,5,v2,4,v2_p3_branch_s2_residency,True,success,154264,1047120,0.42037061898736283,128749568,0.0436280020076083,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T211006-9d9f0e1f0bce4eab8dcb4773de70e89f/record.json
case_048,3,5,v2,5,v2_p3_affinity_s2_cache_window,True,success,187477,450888,0.422458970992011,128749568,0.041372308012796566,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T211006-779249dacc31448184072849d5ef1147/record.json
case_048,3,5,v2,6,v2_p3_affinity_s2_residency,True,success,187477,450888,0.42497824400197715,128749568,0.03220232299645431,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T211007-a57d2fc6d0e649dd9ceff2022d8b60cf/record.json
case_048,3,5,v2,7,v2_p3_wavefront_s2_cache_window,True,success,155633,939280,0.4220863290101988,128749568,0.04324924798856955,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T211007-c81c18f4749a4221a470ddc49fdc3dc5/record.json
case_048,3,5,v2,8,v2_p3_wavefront_s2_residency,True,success,154735,907214,0.43350206399918534,128749568,0.04385109798749909,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_048/p3_n5/v2/evaluations/attempts/20260925T211008-7deb737a1aa94f4da823eb1aa20ab170/record.json
case_051,1,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,607628,0,0.42241248999198433,131203072,0.20457472901034635,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T211006-5697c34645f44f638a1117261f2c59e5/record.json
case_051,1,5,v2,2,v2_p1_branch_s2_critical,True,success,621853,9045600,0.47192741399339866,131203072,0.027807497011963278,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T211006-d7c410c74d99403f961b418ecfcf9ea3/record.json
case_051,1,5,v2,3,selective_phase_band_critical_path_x1_a5_eft,False,success,612129,3932208,0.2704281399928732,131203072,0.008874207007465884,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T211006-b87b08afb221418a9c96307fd2d4eee0/record.json
case_051,1,5,v2,4,v2_p1_affinity_s2_critical,True,success,572107,5177746,0.3205823159951251,131203072,0.02234592000604607,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T211007-030c03848b094485a334e1a5c92f57ae/record.json
case_051,1,5,v2,5,v2_p1_wavefront_s2_critical,True,success,572853,8618336,0.37050607400306035,131203072,0.02481496699329,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T211007-c118881a474c42c6aafcf6b41e09c31b/record.json
case_051,1,5,v2,6,v2_p1_affinity_s4_critical,True,success,523148,8815354,0.4202713139966363,131203072,0.02738561799924355,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T211007-d2220990aed1420eb6452a3611edbc7d/record.json
case_051,1,5,v2,7,v2_p1_wavefront_s4_critical,True,success,513650,11141804,0.4205679270089604,131203072,0.026724312992882915,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T211008-37398e02e2dd485280bc89600d836d27/record.json
case_051,1,5,v2,8,v2_p1_affinity_s1_critical,True,success,602157,2392204,0.27082688399241306,131203072,0.02134807000402361,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p1_n5/v2/evaluations/attempts/20260925T211008-f45c9720abe34f24800ff7535f175076/record.json
case_051,2,5,v2,1,op_critical_path_w200,False,success,296290,6063508,0.3743638180021662,128749568,0.1852382960059913,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211008-511e8017942746ffb4cb39e2d67ae209/record.json
case_051,2,5,v2,2,v2_p2_branch_s2_residency,True,success,612692,296060,0.3201242520008236,128749568,0.03922737800166942,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211009-4144066e771d4e0ea7b0e08316e88518/record.json
case_051,2,5,v2,3,op_release_priority_w200,False,success,257171,3180016,0.3734214739961317,128749568,0.005439991000457667,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211009-46f92d8634ec4e08b3fe5e8fc6521929/record.json
case_051,2,5,v2,4,v2_p2_affinity_s2_residency,True,success,489677,885068,0.271241670998279,128749568,0.031033373001264408,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211009-7e95496c2a0e46fc9eede358302c6e1c/record.json
case_051,2,5,v2,5,v2_p2_wavefront_s2_residency,True,success,538484,5636388,0.319977100007236,128749568,0.03799064698978327,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211010-0beb01845b8744e7a859875ef94f106c/record.json
case_051,2,5,v2,6,v2_p2_wavefront_s2_critical,True,success,538481,5636416,0.3208137280016672,128749568,0.02956154001003597,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211010-68742a39aede4263ad3853722c3e26f4/record.json
case_051,2,5,v2,7,v2_p2_affinity_s4_residency,True,success,403781,787088,0.32151106499077287,128749568,0.03476958999817725,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211010-e363c393ce2245989e7562662831baec/record.json
case_051,2,5,v2,8,v2_p2_affinity_s4_critical,True,success,403785,721552,0.3208785509923473,128749568,0.02511789300478995,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211011-483e1785266e4b348536139e5d2c44ce/record.json
case_051,3,5,v2,1,op_critical_path_w200,False,success,295867,6063508,0.42104478599503636,131203072,0.18325465600355528,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211009-499a977beb3445d598bc6c43ec404d78/record.json
case_051,3,5,v2,2,v2_p3_branch_s2_cache_window,True,success,612242,296060,0.37024138700508047,131203072,0.03726180800003931,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211009-d7ec2ad4d035426d96f77456ec61ed37/record.json
case_051,3,5,v2,3,op_release_priority_w200,False,success,256583,3180016,0.4206403279968072,131203072,0.005648463004035875,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211010-d4b3a90d81144eb5aaa6f8d98a7cb04d/record.json
case_051,3,5,v2,4,v2_p3_branch_s2_residency,True,success,612692,296060,0.32084979698993266,131203072,0.030035962015972473,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211010-2cf3cbc4a7594833aa7b00553113e4c5/record.json
case_051,3,5,v2,5,v2_p3_affinity_s2_cache_window,True,success,488815,885068,0.2719825630047126,131203072,0.040642338994075544,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211011-c29d43f0e4ea468883cfcbfb39fa7aee/record.json
case_051,3,5,v2,6,v2_p3_wavefront_s2_cache_window,True,success,538066,5636416,0.3209260799922049,131203072,0.03544193200650625,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211011-61cf97675c564f678b5110651122d62b/record.json
case_051,3,5,v2,7,v2_p3_wavefront_s2_residency,True,success,538069,5636388,0.27068430600047577,131203072,0.023112216003937647,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211011-e9356297e03146d297ee381b17655ac1/record.json
case_051,3,5,v2,8,v2_p3_affinity_s4_cache_window,True,success,402496,787088,0.27749188100278843,131203072,0.03579032399284188,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211012-40d019e33d2b453ebb3bdbd415ed5cbe/record.json
case_064,1,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,19116,0,0.27543742100533564,128749568,0.16199660899292212,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211011-43d786264dc24d5595c7ece55441c720/record.json
case_064,1,5,v2,2,v2_p1_affinity_s2_critical,True,success,21148,134694,0.2706370399973821,128749568,0.01880422799149528,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211012-f1a7b0c92364407f86e0d629d3fda03a/record.json
case_064,1,5,v2,3,selective_phase_band_critical_path_x1_a5_eft,False,success,17325,79816,0.21934660500846803,128749568,0.0045934859808767214,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211012-d5bb527a041647cf83d2c2eba4209abc/record.json
case_064,1,5,v2,4,v2_p1_wavefront_s2_critical,True,success,20028,173010,0.27089926101325545,128749568,0.020909264974761754,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211012-cd1bf858b7d84a30b6e4c88d9aea2e99/record.json
case_064,1,5,v2,5,v2_p1_branch_s2_critical,True,success,24958,194378,0.32025731800240465,128749568,0.01812308400985785,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211012-16fc8f59d1a04900bc55c20545e91c31/record.json
case_064,1,5,v2,6,v2_p1_affinity_s4_critical,True,success,25365,171570,0.32049720500072,128749568,0.020244918996468186,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211013-22aa737c01f9436c86821df297429204/record.json
case_064,1,5,v2,7,v2_p1_wavefront_s4_critical,True,success,18027,180238,0.3204009860055521,128749568,0.01570647899643518,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211013-e87514e9d75141688abfd8c054d9713d/record.json
case_064,1,5,v2,8,v2_p1_branch_s4_critical,True,success,24946,222986,0.3203343429922825,128749568,0.019759554008487612,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211013-c6c9fd98520e4e8e95bf518793b8b637/record.json
case_064,2,5,v2,1,op_critical_path_w200,False,success,14697,57042,0.2207793639972806,131203072,0.13043190000462346,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211012-b1cdb85a6895415ebeb0efc73149f4a0/record.json
case_064,2,5,v2,2,v2_p2_affinity_s2_residency,True,success,19824,78538,0.2199136150011327,131203072,0.024548501998651773,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211012-316b74c500a8475d9549597495b9043b/record.json
case_064,2,5,v2,3,op_release_priority_w200,False,success,14697,57042,0.27005500000086613,131203072,0.005180211010156199,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211012-a3edbcaaac2b4f0abce614c15d028bd0/record.json
case_064,2,5,v2,4,v2_p2_affinity_s2_critical,True,success,18235,90322,0.27268253499642015,131203072,0.029412089003017172,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211013-dac0702aa6ba4d04b8daec23af076eee/record.json
case_064,2,5,v2,5,v2_p2_wavefront_s2_residency,True,success,15047,73940,0.2706202049885178,131203072,0.024289035005494952,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211013-2c1a7929777c4a71a37ee86339124eee/record.json
case_064,2,5,v2,6,v2_p2_wavefront_s2_critical,True,success,15520,108756,0.2210055100003956,131203072,0.022835115989437327,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211013-c0b28694124d4d38911009832c10b23a/record.json
case_064,2,5,v2,7,v2_p2_branch_s2_residency,True,success,16134,39054,0.21975535099045373,131203072,0.024107010001898743,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211014-a6beffb0c7cf4f16b288fbddb88da1e0/record.json
case_064,2,5,v2,8,v2_p2_branch_s2_critical,True,success,19698,108242,0.22181150900723878,131203072,0.019450606996542774,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211014-bde24e0643ee47bba454eb1d452e5abc/record.json
case_064,3,5,v2,1,op_critical_path_w200,False,success,14655,57042,0.27027955900121015,128749568,0.13193069500266574,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211014-6813f7c206084681a34a025c3f02317c/record.json
case_064,3,5,v2,2,v2_p3_affinity_s2_cache_window,True,success,19824,78538,0.32170908398984466,128749568,0.043598774005658925,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211014-3f2b7c52993d474e8bb6a83f6be26791/record.json
case_064,3,5,v2,3,op_release_priority_w200,False,success,14658,57042,0.32484171699616127,128749568,0.010251843996229582,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211015-b4417248faee4c2eb3af5f3bd443265f/record.json
case_064,3,5,v2,4,v2_p3_affinity_s2_residency,True,success,19824,78538,0.2703794239932904,128749568,0.028831584015279077,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211015-9f880cc0773f448dae1b3bb32460c5ee/record.json
case_064,3,5,v2,5,v2_p3_wavefront_s2_cache_window,True,success,15094,100660,0.22026051400462165,128749568,0.03045776298677083,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211015-7d44345affe74453bed64efcdd9777df/record.json
case_064,3,5,v2,6,v2_p3_wavefront_s2_residency,True,success,15044,73940,0.2192583379946882,128749568,0.017068650995497592,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211015-f3d45d60959d45278c35e7cecda6ed08/record.json
case_064,3,5,v2,7,v2_p3_branch_s2_cache_window,True,success,16440,69132,0.21944205700128805,128749568,0.023434832008206286,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211016-4cc0ce1e58f94034b1d2c8f27e485f75/record.json
case_064,3,5,v2,8,v2_p3_branch_s2_residency,True,success,16134,39054,0.218898792998516,128749568,0.01988788200833369,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211016-6538b1b47dbf41299de1f244202e12b7/record.json
case_071,1,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,18919,0,0.32802887201250996,131203072,0.22546622798836324,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211014-117442dbfba24f3b847d242a609d04fb/record.json
case_071,1,5,v2,2,v2_p1_affinity_s2_critical,True,success,19738,492978,0.2766032660001656,131203072,0.018035203000181355,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211015-af1be2ede4eb4e8daff80cacb1cd3752/record.json
case_071,1,5,v2,3,selective_phase_band_critical_path_x2_a5_eft,False,success,13705,466520,0.2703714580129599,131203072,0.007824199987226166,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211015-006c58cb50734afb8c04b49400c7111c/record.json
case_071,1,5,v2,4,v2_p1_wavefront_s2_critical,True,success,18669,538042,0.21981361298821867,131203072,0.01625549102027435,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211015-9ce63778a7ef4cc79b69710a725e4d6e/record.json
case_071,1,5,v2,5,v2_p1_branch_s2_critical,True,success,19358,516764,0.2202554660034366,131203072,0.014048893004655838,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211015-7f0e85d3934c414a8bc69033c481a8d2/record.json
case_071,1,5,v2,6,v2_p1_affinity_s4_critical,True,success,19130,526570,0.22035320500435773,131203072,0.013559540995629504,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211016-7267fb5dca5943dd9ee707cbe2ba9183/record.json
case_071,1,5,v2,7,v2_p1_wavefront_s4_critical,True,success,18374,578072,0.2199937730038073,131203072,0.014253616987843998,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211016-d147977720cd48b1bea59f5a70d7ad6a/record.json
case_071,1,5,v2,8,v2_p1_branch_s4_critical,True,success,19475,540770,0.2198639239941258,131203072,0.012997700003325008,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211016-f2af7e2ec8814cc79732ce4b8d0ffc33/record.json
case_071,2,5,v2,1,op_critical_path_w200,False,success,12833,419312,0.3265060599951539,126095360,0.175383686015266,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211015-46ada71007754f00bdd34a2536379c99/record.json
case_071,2,5,v2,2,v2_p2_affinity_s2_residency,True,success,13962,303826,0.2207935900078155,126095360,0.02380822399572935,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211015-e98ee2cc33e24746af36a090d222fe76/record.json
case_071,2,5,v2,3,op_stable_id_w200,False,success,9374,362354,0.22010440999292769,126095360,0.004254990009940229,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211015-fa677d46088f4ad0a6b5d53e5f95faca/record.json
case_071,2,5,v2,4,v2_p2_affinity_s2_critical,True,success,16455,381458,0.22016049599915277,126095360,0.019172813001205213,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211015-40ad1d97618b4a998074a72cc3229a60/record.json
case_071,2,5,v2,5,v2_p2_wavefront_s2_residency,True,success,11753,289170,0.17041500299819745,126095360,0.026202713008387946,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211016-a8517c9fad1742569ff04ee54f84c152/record.json
