case,problem,cores,kind,status,makespan,seconds,plan_sha256,record_sha256,record_path
case_051,2,5,search,success,538481,0.3208137280016672,c1554a4c624ab819d138e01e46c400d13a8b729c7411c261aff6dbf4bf5492ae,8f30ee7669472f773b7df44bebbbdfbbcd32d68c34678a8738da84497a4217b7,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211010-68742a39aede4263ad3853722c3e26f4/record.json
case_051,2,5,search,success,403781,0.32151106499077287,838dfc044b8115cf3956b113c31e93e88b6c1afb294aff0f531d62189e6c85d8,94a4b59c720698c7ad532e2afa04bee0791e23b016313486a510ad510e910b47,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211010-e363c393ce2245989e7562662831baec/record.json
case_051,2,5,search,success,403785,0.3208785509923473,ade68106610c5faba0ffa11d2c73e6516fed3b060f1026b28dbd109be6b15a2f,2f5639d946399e4f7a5f0b68a9379c95c3d7b76d605309e65e3ea907d09140ae,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p2_n5/v2/evaluations/attempts/20260925T211011-483e1785266e4b348536139e5d2c44ce/record.json
case_051,3,5,search,success,295867,0.42104478599503636,bafe0f5f7a8f937b2d1f9c033baca9a192368850d15505eb95afbf0325f8bf73,446845f512c3a6f56cca698fc4d978f20c0acdd04cdbccb1682503913425c3a2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211009-499a977beb3445d598bc6c43ec404d78/record.json
case_051,3,5,search,success,612242,0.37024138700508047,74fe82f2df9052ccd5f5ef4315a239154655486e7521e4c3ff2aba6a9facc894,417de2d2a288ed44d6f02f0fced5a03086351493537ddee681cca4272ed0edd0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211009-d7ec2ad4d035426d96f77456ec61ed37/record.json
case_051,3,5,search,success,612692,0.32084979698993266,73131655c37e73438b3979e4712ae98619aa3da583b83fb1c496ab4910018149,d855dd5f9421d8d648e4d2f9a707408d16f7d0bf867564d7f31ce9fff2a8779e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211010-2cf3cbc4a7594833aa7b00553113e4c5/record.json
case_051,3,5,search,success,256583,0.4206403279968072,7cdbd947088a083042a8576c897d07dd743f4ad2a9a74d5f49e87be89953dcf2,d5589dfa59f9b1a7ea55eed1f15a09eac0a8feb79f04b9b692d099556c492b74,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211010-d4b3a90d81144eb5aaa6f8d98a7cb04d/record.json
case_051,3,5,search,success,538066,0.3209260799922049,c1554a4c624ab819d138e01e46c400d13a8b729c7411c261aff6dbf4bf5492ae,0fd2240cc7705910d1f5bfb0f7d558e5642ec14e31128c1b95bae6424bb4df5e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211011-61cf97675c564f678b5110651122d62b/record.json
case_051,3,5,search,success,488815,0.2719825630047126,97d394c920b250d88bfaa9960495c03a78a3d0cdcdaee57992a63d0854bd217d,fb0f71f408a9c9bd428a1daec08d171efd14d1ae83f6f7e2633c58f9f569f6c3,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211011-c29d43f0e4ea468883cfcbfb39fa7aee/record.json
case_051,3,5,search,success,538069,0.27068430600047577,92ac2f27cc440858047dac86123d62c64cc9ded00ddd95a33feb6955ae7088d4,3cdbac352b13db614c48fb124a44badfe9babb45ab401db608cab6691fca5bb8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211011-e9356297e03146d297ee381b17655ac1/record.json
case_051,3,5,search,success,402496,0.27749188100278843,838dfc044b8115cf3956b113c31e93e88b6c1afb294aff0f531d62189e6c85d8,5ce8b235f4bb0bdd368f9944ab59bbb108210352ff7a152214da7a4047f25a64,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_051/p3_n5/v2/evaluations/attempts/20260925T211012-40d019e33d2b453ebb3bdbd415ed5cbe/record.json
case_064,1,5,search,success,19116,0.27543742100533564,44a9e314e9b092e1d3476ba838b4463aa83706dee67bfdf5f2c5d4ca88ec7b18,372c13bfe06c70f9a59629e3c80c56be7029b9070c7f1e60ee02bf5ba34626c2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211011-43d786264dc24d5595c7ece55441c720/record.json
case_064,1,5,search,success,24958,0.32025731800240465,4794977a43e4842b742a6209c8d8252d16e1b1ca7062415bb753568b0fa2daad,54431cde99ee852c8b9debc4638d7ac45d5c3404d624ac28d64b560c8f51ef85,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211012-16fc8f59d1a04900bc55c20545e91c31/record.json
case_064,1,5,search,success,20028,0.27089926101325545,237572abfd6a2aaf731639c5e0ee0721c29bac25a6a7a5987b04f8b8be13f276,c934116c79544a874d1a413d75d390e1da0da65d81a2b419dbde96ceb278d122,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211012-cd1bf858b7d84a30b6e4c88d9aea2e99/record.json
case_064,1,5,search,success,17325,0.21934660500846803,ea562cff30557118a20b0e45dc1adcc2f77f8d5b42366de141499d8b49fc2524,a000faaa67e93d52a3da6a7ab1dac70bd92e1e704f75a08753d512eae564c4e2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211012-d5bb527a041647cf83d2c2eba4209abc/record.json
case_064,1,5,search,success,21148,0.2706370399973821,8a3f7303e97c0fc28c39fea311e1d8efc8343552540b735bbf75cd0c3efa4ec1,a9e33540ee4a676c5bbbe110d61008d5bb9810dfa1319cd1b3c18a33f77dfcea,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211012-f1a7b0c92364407f86e0d629d3fda03a/record.json
case_064,1,5,search,success,25365,0.32049720500072,16574365ae512b3495bb95fb3b90a5ce283aeaaac9c1675960b850770743445f,7352c8e5bb2bc50896312fbcdb5490a2af158591e0b9133d818b4ea998838019,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211013-22aa737c01f9436c86821df297429204/record.json
case_064,1,5,search,success,24946,0.3203343429922825,ca9aa55191629daa164445186fd8af641209361325965074bdd911c99f5e891a,073deb688e5a5c8a565028e78a705bc73ff3feeee1bf6ba81632fb0e11cf808a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211013-c6c9fd98520e4e8e95bf518793b8b637/record.json
case_064,1,5,search,success,18027,0.3204009860055521,8f73f8a6d3ce8732cdd0bc66fb3b994b24f05c3e7c4c813d37b1c08be16e0563,3a775e9b3e5cbe64f6ac563202f53a2c0465bd731cfbab4872dc9f12a6ed7f04,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T211013-e87514e9d75141688abfd8c054d9713d/record.json
case_064,2,5,search,success,19824,0.2199136150011327,96b9ae784247214fdb2991847dfc1f545b5cc3870c9a35510271eb51e7d5d483,2c398374255253c7bac4ea5a717e63b4f482d77b129065b87ea2b591dcd1f1d8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211012-316b74c500a8475d9549597495b9043b/record.json
case_064,2,5,search,success,14697,0.27005500000086613,a09cc05b8e6e840ad4d1be86d152aeca1f1009fe9860cd931c1b09f5ee4271c5,6aa1a509ebea7b75dad8fda2f0cdd9e46c02298743086f195ea27ee29b6287b2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211012-a3edbcaaac2b4f0abce614c15d028bd0/record.json
case_064,2,5,search,success,14697,0.2207793639972806,eb62bfd3ed3aff816559b548ebc5c4f693240d0fefe1b833113f9d79398dcd08,ca0a9c430e49dd576482912f18cdc43a16216b8aa8d6825ac9863f56bb21cbf2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211012-b1cdb85a6895415ebeb0efc73149f4a0/record.json
case_064,2,5,search,success,15047,0.2706202049885178,0cb81f1042d2825d7dd561dea7bf1aa5445d84251b59815a7e8e67489e222d6e,0131669187b7b8b635c23c704cf7cdbd8e6bf16715099daa786241f6b092b69f,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211013-2c1a7929777c4a71a37ee86339124eee/record.json
case_064,2,5,search,success,15520,0.2210055100003956,2c12dc2ad6ab99fa170b01196f0c39df0e63892f2a74c4e885328aa7fbf226d5,3315d68abd32cb3fad82739084cc2131d984dde48c4ae2296023111f1e59e5d9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211013-c0b28694124d4d38911009832c10b23a/record.json
case_064,2,5,search,success,18235,0.27268253499642015,4f0bdf0d07555d5e9948d92ac2550f814a78c28e2fbb81959b6ad29d7c197595,20ade2300839bc6a8baeb13c9ec54fe3f593bd99ca899a8627fd1191b8712c36,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211013-dac0702aa6ba4d04b8daec23af076eee/record.json
case_064,2,5,search,success,16134,0.21975535099045373,25263e07dcfe35c78fc3901922c83ab6e81f0764591da5cf3ec7ffd60312e65f,31340db7d9b1029069250a15ffefee22f4df2fad6918f83758430d3c650ad15d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211014-a6beffb0c7cf4f16b288fbddb88da1e0/record.json
case_064,2,5,search,success,19698,0.22181150900723878,c65388a8d36bf471b3a4710dee3bbf130def5ba28eb138d66e7d7b2571831dfe,0fe4a978142df6045f82503e515318202abeafd7eea618a3f96020d9de92be5b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T211014-bde24e0643ee47bba454eb1d452e5abc/record.json
case_064,3,5,search,success,19824,0.32170908398984466,7bd7078bcaccf8e99ae34fe25bee3b461b163297022b716cc79e323b36086117,1914ddd6ebf935b2de01a3fa02b457d597523379e948ff5a8d4d9988a3e52a69,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211014-3f2b7c52993d474e8bb6a83f6be26791/record.json
case_064,3,5,search,success,14655,0.27027955900121015,eb62bfd3ed3aff816559b548ebc5c4f693240d0fefe1b833113f9d79398dcd08,3c9551f3b295575a374423ad0ec54f1dc59f23a24bf347405bcc50e914e1c7f1,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211014-6813f7c206084681a34a025c3f02317c/record.json
case_064,3,5,search,success,15094,0.22026051400462165,417abb2fd7ed4f7f3344b6cee325f993c0eaaad5ebafc7ddba4d59a546c98286,dfd2909dd354e84dff5d3dd186b8d09c12f6272dde79bbc2d3910d25e06c849f,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211015-7d44345affe74453bed64efcdd9777df/record.json
case_064,3,5,search,success,19824,0.2703794239932904,96b9ae784247214fdb2991847dfc1f545b5cc3870c9a35510271eb51e7d5d483,40c85e0375b48bcb992aa0b595713c05e91de1edf3cce17353233e3fabe66e40,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211015-9f880cc0773f448dae1b3bb32460c5ee/record.json
case_064,3,5,search,success,14658,0.32484171699616127,a09cc05b8e6e840ad4d1be86d152aeca1f1009fe9860cd931c1b09f5ee4271c5,41e36a4059da01882a4e86774c13c90941bf9a0d40a390802eb3aeb34794f845,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211015-b4417248faee4c2eb3af5f3bd443265f/record.json
case_064,3,5,search,success,15044,0.2192583379946882,0cb81f1042d2825d7dd561dea7bf1aa5445d84251b59815a7e8e67489e222d6e,729b4aa885f02442e3e1ad9b4ec04b453a2e2db1d94bf93c68136115704eb01e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211015-f3d45d60959d45278c35e7cecda6ed08/record.json
case_064,3,5,search,success,16440,0.21944205700128805,b33b8e367aefa4d14c411219843b1ed11795c9661ce3c99798a22bbfdc1d33d0,d9e048900f261e8a98a08fcd856db39af94bed9e4bbd7d58c2bbd6e5b91ceb08,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211016-4cc0ce1e58f94034b1d2c8f27e485f75/record.json
case_064,3,5,search,success,16134,0.218898792998516,25263e07dcfe35c78fc3901922c83ab6e81f0764591da5cf3ec7ffd60312e65f,dd8eb39a000d370f70728b5dda272efa178db33feb40d832ac1c09c2d7ac9fca,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T211016-6538b1b47dbf41299de1f244202e12b7/record.json
case_071,1,5,search,success,18919,0.32802887201250996,f02791636dc7d2faafb72971a2e160b686dfe0fc4458205c80f69c9c14f46279,388d97a301031765bd1bea203e053680d93fa54d7cfca7b5671962b792496e7b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211014-117442dbfba24f3b847d242a609d04fb/record.json
case_071,1,5,search,success,13705,0.2703714580129599,a51d1dc145315f9ecd2399cc0e7832682490a81e8c79cfa6196ac8f262c12620,1ace7a1c7211f593feb4626f31f9564ca14f2244b48c0f5a689e3102009f1f47,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211015-006c58cb50734afb8c04b49400c7111c/record.json
case_071,1,5,search,success,19358,0.2202554660034366,c73651f51013544b5e8c98e302657de2ee8fb09f4d7e8ff7dfeda2e3918cdb40,78ce9ebb610905140667049761fd683dad429580a84b5bb4a3a2de86c12bfdc5,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211015-7f0e85d3934c414a8bc69033c481a8d2/record.json
case_071,1,5,search,success,18669,0.21981361298821867,3587a26e70954f01a41a5463c9fcd0c97ae8402bd8c55bf7de2984f9e83498c8,bd89f1a235d9795275eaba1e82577b16e800397989668cfe02e436703919eee8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211015-9ce63778a7ef4cc79b69710a725e4d6e/record.json
case_071,1,5,search,success,19738,0.2766032660001656,c32f8bffd890e96eef6935efee86a970ac91ee4027c963b428bccf576c862d1e,93b3a33c42632b4eae65a2205ec4ec67636e2dfbff801e2c948aebf994df2ae0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211015-af1be2ede4eb4e8daff80cacb1cd3752/record.json
case_071,1,5,search,success,19130,0.22035320500435773,4f2d947c5e4652ab65f21f701fbde24aa1f67a20d6d9ee3b20460cd4fae8ae21,1440762045e5992f7904d072999e5dc83e35cc5d2f5bf3514bce9e692babf3d9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211016-7267fb5dca5943dd9ee707cbe2ba9183/record.json
case_071,1,5,search,success,18374,0.2199937730038073,e6db503f647e18857e0f25b98e09e715cfceeb48ea9b39839f3684927d495ebc,7ab8c65b64e9c11c77ce06bb71656ce34b7e5d6c8ee41570f18000680bef3863,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211016-d147977720cd48b1bea59f5a70d7ad6a/record.json
case_071,1,5,search,success,19475,0.2198639239941258,17ecdcc968e1a73dff34fb6a576c49fec10afe8f0c103f64b9a1caca116dd946,a959d31cd067cfdcd9a8de1b16b2f7042a6f789b0572cd5d8b806caacb2948e4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T211016-f2af7e2ec8814cc79732ce4b8d0ffc33/record.json
case_071,2,5,search,success,16455,0.22016049599915277,87e0031107591f35cd195a0c6420f1677ff9d356118ae722a77cae954fb4edc6,b5e253d5dd0d8928d403ef944a1a3db37664e9337aacfebdb2734fa2204a87b4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211015-40ad1d97618b4a998074a72cc3229a60/record.json
case_071,2,5,search,success,12833,0.3265060599951539,cd0ccdc2141141ced4df2d4ea1570f9a1ce2b784d882915059525baf809d3031,f77106cffb203f56f8429dd7234d5ea0ba6596a9fe5d0dd550e5776235cdd145,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211015-46ada71007754f00bdd34a2536379c99/record.json
case_071,2,5,search,success,13962,0.2207935900078155,670168bc8a90fcd0ede0fd6b7bf6f51128c33d87a0846f05554059a365ee6de2,6d6a14278ade4aa9e68371cc475e3c24bc372a9989040ab6590d1cb489393f92,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211015-e98ee2cc33e24746af36a090d222fe76/record.json
case_071,2,5,search,success,9374,0.22010440999292769,f59694d9bde67365cc41f6b54b12a425e97f8fe66c00146293b513a7bd325d0a,fd5c9977c22945c7c5a84c327366c763dccc4ef9c0120fc3c706a74cab345d03,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211015-fa677d46088f4ad0a6b5d53e5f95faca/record.json
case_071,2,5,search,success,13942,0.1694563780038152,23e30ebef27448ab9b0e2484fbd0da959f3fd7f81033d5b073f8766b663d1765,0749dd76c100402c87522f486c8043943421ce304af2f03b9971f75cca7918ca,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211016-9933d8394a6647b0b13b9c8daeda6804/record.json
case_071,2,5,search,success,13432,0.16881199700583238,d954297bd4b2cab32fbccb248be16c8937c4568a12329500f4350447f5d62b8c,0234a8e19a816e5d3812fcb6fb07b6a5c6a402e1e52ff392eec254b935bd8cf9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211016-9a2e334f5b554dd9b7933fd44e045a9c/record.json
case_071,2,5,search,success,11753,0.17041500299819745,7572570d4178b9ad5bd21f35d9fe131181cbd95518f3758210337a79ac0a6f25,98c0753722aeac7a5483846e91ee1ac63a9577b70af76138a8807e67d913b933,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211016-a8517c9fad1742569ff04ee54f84c152/record.json
case_071,2,5,search,success,14998,0.16903121600626037,791b5e10221c04e468c0e8efeac12e1d07dfa88dab9b482f708c947f4c0ce2d7,ea1dc49486379d3143e5af00c657eeb46f4db1beef6c76dd9a66449d4b354828,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T211016-c8f42b0de9694bc7b8260d1456465692/record.json
case_071,3,5,search,success,12191,0.22012286201061215,cd0ccdc2141141ced4df2d4ea1570f9a1ce2b784d882915059525baf809d3031,39381170849514f56cad22d713479393b7ec4ad171561a2506340b8bc0c70642,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p3_n5/v2/evaluations/attempts/20260925T211016-55433147129c48b3a7cf0482fa3b4679/record.json
case_071,3,5,search,success,14410,0.1690141879953444,a63fe9906e2df10ac637312b0902d281f06d5fdf7160a966ded07e19db1b56eb,8fddc1816fde720457f665325a768c748913850d2d5e3fe163f11d5978ced247,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p3_n5/v2/evaluations/attempts/20260925T211016-5afac6aa29c14e778961444a0a6b6e5d/record.json
case_071,3,5,search,success,12247,0.16884861400467344,b79b00a6b1fcf9cec9883bcf364314581d2004d60cd275ead77951f52e7952ff,f5cd394daf471a03a657fea41e2dee64b02614110c7c56ba5138fff6a7c2af24,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p3_n5/v2/evaluations/attempts/20260925T211017-17ddcff330e34475b94236b98898fa2a/record.json
case_071,3,5,search,success,8129,0.16840048800804652,f59694d9bde67365cc41f6b54b12a425e97f8fe66c00146293b513a7bd325d0a,8b562d2f778c1e34a010fd0ef27845b59882a8e86fc127771c7084b2eef3f913,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p3_n5/v2/evaluations/attempts/20260925T211017-6b5c4e7eb1824632ba3a39026a9b90cc/record.json
case_071,3,5,search,success,11622,0.1686212259955937,35c1f12141659d569fddebdabb863f9fed16979739cb40655c676090e84db725,242c7f5f79039b4f3cf99a4fc38b10a8ba1f6428f6b8b13359f42fdc9f9da678,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p3_n5/v2/evaluations/attempts/20260925T211017-859dd9814597458ebc513ac9afaacb97/record.json
case_071,3,5,search,success,13365,0.16928768499928992,670168bc8a90fcd0ede0fd6b7bf6f51128c33d87a0846f05554059a365ee6de2,65f07e38c121744f82bb056ba1de65bb145e458ca782a40a2a197c00b934936c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p3_n5/v2/evaluations/attempts/20260925T211017-8dd1b59313644650b93774d768fa58f8/record.json
case_071,3,5,search,success,13855,0.16947466399869882,4dde4b7327af34917653a7fccb8d58ae707afff0beb835cee12dd4059d95b048,3d358c388add4610ae47cf07bd2e02ae6dbeaa43e6ade9b827146a5d1cab05ba,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p3_n5/v2/evaluations/attempts/20260925T211017-bdec880f808f4097bcb6719cd5b120bd/record.json
case_071,3,5,search,success,13325,0.16927611699793488,d954297bd4b2cab32fbccb248be16c8937c4568a12329500f4350447f5d62b8c,e7f704945cca4d59d576ebd2f0edf21929d59e5c1428528d99fc3f28e8b51fb0,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_071/p3_n5/v2/evaluations/attempts/20260925T211018-e5268d6f523c434f87d551d97e671785/record.json
case_075,1,5,search,success,1441809,9.697963851998793,258acf8207c7d696f0e0ef74c1970352eefe81e70e4628d97f71b19556b061a3,aa54cfa561a8309e008044ddff853fdca7ad9e2b02a70e173aaf80bd069394f7,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_075/p1_n5/v2/evaluations/attempts/20260925T210939-9bb73ba0aeef459cb348a3ec72ec4196/record.json
case_075,1,5,search,success,758284,9.798078665990033,89eeff556491b198c24ce0e67ea1fc45b986cee0d19290cc8676e2760254674e,da549d49a092fb20c800afa5fb2a01ca3aedb0e8fbced598bfc92a30b4f050b1,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_fix1/slots/case_075/p1_n5/v2/evaluations/attempts/20260925T210949-6550e71c4cce4479b7f5d5b8b95ba186/record.json
