case,problem,cores,before,after,before_copy_bytes,after_copy_bytes,reduction_pct,original_singlecore,plan,official_record,official_result
case_018,3,3,338035,336999,4075904,4075904,0.30647713994113035,1004367,方案/p3/n3/case_018_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234029-b657691737f94048b4d1c49ddedde8f3/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234029-b657691737f94048b4d1c49ddedde8f3/official_result.json.gz
case_019,2,2,32238,31100,1043448,1043448,3.5299956572988345,81144,方案/p2/n2/case_019_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235429-068d46fc2e964d9e828070d8849c2f9f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235429-068d46fc2e964d9e828070d8849c2f9f/official_result.json.gz
case_019,3,2,30689,30570,1043448,1043448,0.3877610870344439,81144,方案/p3/n2/case_019_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233956-c65e691618ee4381a46f1810d24b2dab/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233956-c65e691618ee4381a46f1810d24b2dab/official_result.json.gz
case_021,1,2,3162700,3102580,18124800,6656000,1.900907452493128,6567937,方案/p1/n2/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234340-23ef5d9cad724615bcbc741d4cd3df17/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234340-23ef5d9cad724615bcbc741d4cd3df17/official_result.json.gz
case_021,2,2,3194570,3193754,3174400,3174400,0.0255433438616115,6567937,方案/p2/n2/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233816-35e66aeca2764f5a9d45706a8dcca2f2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233816-35e66aeca2764f5a9d45706a8dcca2f2/official_result.json.gz
case_021,2,3,2117041,2101778,6356992,6299648,0.7209591122703807,6567937,方案/p2/n3/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235402-3e797ffb3e6942d6b92193e8e4ff84b2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235402-3e797ffb3e6942d6b92193e8e4ff84b2/official_result.json.gz
case_021,3,3,2107657,2101648,6311936,6299648,0.2851033161467953,6567937,方案/p3/n3/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234117-6f6fbee648c44bc6a5f1814add06de84/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234117-6f6fbee648c44bc6a5f1814add06de84/official_result.json.gz
case_023,2,2,49489,49177,135456,1908610,0.6304431287760925,122614,方案/p2/n2/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235426-5cd130cdcdf64082a560cd676cc00500/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235426-5cd130cdcdf64082a560cd676cc00500/official_result.json.gz
case_023,2,4,25247,24223,281280,278208,4.055927436923201,122614,方案/p2/n4/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233852-d9450b097b134ed581a095a01dd61ac7/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233852-d9450b097b134ed581a095a01dd61ac7/official_result.json.gz
case_023,3,2,48532,47920,1908610,1908610,1.2610236544960074,122614,方案/p3/n2/case_023_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234010-3b32fe8f880e4706ad7b012fe967684d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234010-3b32fe8f880e4706ad7b012fe967684d/official_result.json.gz
case_026,1,2,58112,56614,288,217872,2.5777808370044064,99203,方案/p1/n2/case_026_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234135-0ee6a20552e54dccae0784e106acdaeb/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234135-0ee6a20552e54dccae0784e106acdaeb/official_result.json.gz
case_026,2,2,49745,49039,288,288,1.4192381143833588,99203,方案/p2/n2/case_026_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235429-363addb7d84246edbd6102d0ed1271f2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235429-363addb7d84246edbd6102d0ed1271f2/official_result.json.gz
case_026,3,2,57387,49039,39200,288,14.546848589401783,99203,方案/p3/n2/case_026_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233956-64c407e0ca784a318d384286fd0038fe/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233956-64c407e0ca784a318d384286fd0038fe/official_result.json.gz
case_026,3,4,41792,41655,160592,95664,0.32781393568146466,99203,方案/p3/n4/case_026_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233156-7c15b096e1534dd5a0342ee853ea89e2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233156-7c15b096e1534dd5a0342ee853ea89e2/official_result.json.gz
case_027,2,3,763106,761753,12165120,12165120,0.17730171168880426,2363952,方案/p2/n3/case_027_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233842-8ef1b38215ed4024af99feaada07ff13/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233842-8ef1b38215ed4024af99feaada07ff13/official_result.json.gz
case_028,2,2,20346364,20076161,94005888,93967488,1.328016150698963,43836040,方案/p2/n2/case_028_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235218-43af702ba1574245bfc4c9e47a2831db/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235218-43af702ba1574245bfc4c9e47a2831db/official_result.json.gz
case_028,2,3,13888009,13786498,57016152,56899416,0.7309255055926278,43836040,方案/p2/n3/case_028_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235228-713ca5e4f0024a8c89c45d21528acb27/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235228-713ca5e4f0024a8c89c45d21528acb27/official_result.json.gz
case_028,2,4,10551180,10487595,115615968,115615968,0.6026340181856438,43836040,方案/p2/n4/case_028_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233535-6360aab2de524bb598143fb91e7b49d9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233535-6360aab2de524bb598143fb91e7b49d9/official_result.json.gz
case_028,3,2,20165023,20075994,93967488,93967488,0.44150209994801015,43836040,方案/p3/n2/case_028_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234744-3e8370a6e464436f9c8dc9525497ab0d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234744-3e8370a6e464436f9c8dc9525497ab0d/official_result.json.gz
case_028,3,3,13770285,13769194,56911704,56899416,0.007922857079578627,43836040,方案/p3/n3/case_028_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234747-b5881969650d43baa15a3957f54646f4/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234747-b5881969650d43baa15a3957f54646f4/official_result.json.gz
case_028,3,4,10445977,10445902,115615968,115615968,0.0007179797543166444,43836040,方案/p3/n4/case_028_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234804-96c72b0ad81f44c3a26af8624ebba643/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234804-96c72b0ad81f44c3a26af8624ebba643/official_result.json.gz
case_030,2,2,1388868,1388867,1765376,1765376,7.200108289584506e-05,2808034,方案/p2/n2/case_030_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235317-bc62f2cf847e48ab8cc59488d10d0857/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235317-bc62f2cf847e48ab8cc59488d10d0857/official_result.json.gz
case_030,2,3,932203,932050,8030208,8046592,0.01641273413623967,2808034,方案/p2/n3/case_030_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235320-52943e624ebf4ca28165de8ee4ecf1d8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235320-52943e624ebf4ca28165de8ee4ecf1d8/official_result.json.gz
case_030,2,4,696595,695057,4761600,4761600,0.22078826290742315,2808034,方案/p2/n4/case_030_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235320-9f884cf548e54b398b6943ed36536d49/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235320-9f884cf548e54b398b6943ed36536d49/official_result.json.gz
case_030,3,2,1400653,1388867,6432960,1765376,0.8414646596980102,2808034,方案/p3/n2/case_030_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234418-46253330481846b190e5e1cf86fdf9a4/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234418-46253330481846b190e5e1cf86fdf9a4/official_result.json.gz
case_030,3,3,933201,932019,9242624,8046592,0.12666081583709854,2808034,方案/p3/n3/case_030_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234432-9a60de4f41134e8a904034190eeb6e1c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234432-9a60de4f41134e8a904034190eeb6e1c/official_result.json.gz
case_030,3,4,699914,695057,10404864,4761600,0.6939423986375481,2808034,方案/p3/n4/case_030_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234430-cda65188c66f4e51a038f73fa83bf93d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234430-cda65188c66f4e51a038f73fa83bf93d/official_result.json.gz
case_030,3,5,560819,560198,11479040,7257600,0.11073091318233308,2808034,方案/p3/n5/case_030_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235323-b2e312cd994f42b79e1bf5588df4fafb/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235323-b2e312cd994f42b79e1bf5588df4fafb/official_result.json.gz
case_031,2,2,717771,716905,4680192,4631040,0.12065129407569097,1414369,方案/p2/n2/case_031_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235347-f12aac3ba5314b329a4adde9bd1a1896/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235347-f12aac3ba5314b329a4adde9bd1a1896/official_result.json.gz
case_031,2,3,485202,484947,7348224,7348224,0.05255543052171685,1414369,方案/p2/n3/case_031_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233749-6144677c5beb43548ebee494f0bc8f08/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233749-6144677c5beb43548ebee494f0bc8f08/official_result.json.gz
case_031,2,4,378248,376640,5047296,5047296,0.4251179120576931,1414369,方案/p2/n4/case_031_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235348-d8f88ce9247d4888816ed2f1ad315506/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235348-d8f88ce9247d4888816ed2f1ad315506/official_result.json.gz
case_031,3,2,727756,716807,4775424,4631040,1.5044877678782487,1414369,方案/p3/n2/case_031_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234225-3942a185eb754210882f36d4c1f861c7/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234225-3942a185eb754210882f36d4c1f861c7/official_result.json.gz
case_031,3,4,394555,376640,5660160,5047296,4.540558350546819,1414369,方案/p3/n4/case_031_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234232-00871c9999b942a495e780fb1156b117/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234232-00871c9999b942a495e780fb1156b117/official_result.json.gz
case_032,2,4,10061,9948,6144,10240,1.1231487923665684,41443,方案/p2/n4/case_032_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233855-08ca03de87074ea08e0f285625d244e0/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233855-08ca03de87074ea08e0f285625d244e0/official_result.json.gz
case_032,2,5,10061,9948,6144,10240,1.1231487923665684,41443,方案/p2/n5/case_032_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235428-2b851dd7cbd44633ae6d26199764b574/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235428-2b851dd7cbd44633ae6d26199764b574/official_result.json.gz
case_032,3,2,17616,17325,6216,6144,1.6519073569482234,41443,方案/p3/n2/case_032_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233855-efa70ac218a34c3c93a3ed0deaa33c1e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233855-efa70ac218a34c3c93a3ed0deaa33c1e/official_result.json.gz
case_032,3,3,11874,11865,6144,6216,0.0757958564931771,41443,方案/p3/n3/case_032_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233855-ccad26f4c90e48a6ade132e14042e02e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233855-ccad26f4c90e48a6ade132e14042e02e/official_result.json.gz
case_033,2,2,883929,881861,5776416,5770272,0.2339554421226131,1774196,方案/p2/n2/case_033_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235414-80001cd804bb4f1a941dbed9e3892cc7/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235414-80001cd804bb4f1a941dbed9e3892cc7/official_result.json.gz
case_033,2,3,593570,587547,6289440,6246432,1.0147076166248326,1774196,方案/p2/n3/case_033_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235414-fc5da9ef72e647c5be4b1032c90c4ab0/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235414-fc5da9ef72e647c5be4b1032c90c4ab0/official_result.json.gz
case_033,2,4,449670,442361,5571168,5376576,1.625414192630148,1774196,方案/p2/n4/case_033_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235415-7c10ec734fd844f1ac72b16d4c616de0/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235415-7c10ec734fd844f1ac72b16d4c616de0/official_result.json.gz
case_033,3,2,896894,880331,5877792,5770272,1.8467065227328994,1774196,方案/p3/n2/case_033_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234043-02e9411b5356475ead86a68da81386be/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234043-02e9411b5356475ead86a68da81386be/official_result.json.gz
case_033,3,3,601395,586217,6999108,6246432,2.523798834376745,1774196,方案/p3/n3/case_033_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234044-a60b91f88ee3479e9c750500b396c620/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234044-a60b91f88ee3479e9c750500b396c620/official_result.json.gz
case_033,3,4,456091,441272,5101632,5376576,3.249132300352342,1774196,方案/p3/n4/case_033_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234047-dd0a985aa3eb4410ac81b8293a63d26e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234047-dd0a985aa3eb4410ac81b8293a63d26e/official_result.json.gz
case_034,2,2,384440,380968,1078784,1078784,0.9031318281136236,842996,方案/p2/n2/case_034_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235404-d178da6795474a9091f27673cc1ff3c2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235404-d178da6795474a9091f27673cc1ff3c2/official_result.json.gz
case_034,2,3,262007,256145,1889280,1893376,2.2373448037647847,842996,方案/p2/n3/case_034_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235404-72ea3d987db64bdea67b7389f3ff726c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235404-72ea3d987db64bdea67b7389f3ff726c/official_result.json.gz
case_034,2,4,195362,192378,2357760,2357760,1.5274208904495268,842996,方案/p2/n4/case_034_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235405-108c3ebe862c4894a42a5aa53b0daffd/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235405-108c3ebe862c4894a42a5aa53b0daffd/official_result.json.gz
case_034,3,2,389601,380968,1177088,1078784,2.215856735480659,842996,方案/p3/n2/case_034_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234106-b0ace33747a44ca49a0cc0c36f3b49a0/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234106-b0ace33747a44ca49a0cc0c36f3b49a0/official_result.json.gz
case_034,3,3,264333,256145,1889280,1893376,3.0976079414980373,842996,方案/p3/n3/case_034_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234109-e09cfb2b7e074e529c4b0404e87dac46/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234109-e09cfb2b7e074e529c4b0404e87dac46/official_result.json.gz
case_034,3,4,206482,192378,3059200,2357760,6.830619618174949,842996,方案/p3/n4/case_034_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234109-1aa8295451ca4d5786269a4511eabe44/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234109-1aa8295451ca4d5786269a4511eabe44/official_result.json.gz
case_034,3,5,163557,163174,2840580,2803712,0.2341691275824287,842996,方案/p3/n5/case_034_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235405-76122108c8324a8f9e7a8989bc7cd6c6/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235405-76122108c8324a8f9e7a8989bc7cd6c6/official_result.json.gz
case_035,1,3,95424,95406,0,0,0.018863179074446457,169571,方案/p1/n3/case_035_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233150-35f16583e77045448436004975c24bb6/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233150-35f16583e77045448436004975c24bb6/official_result.json.gz
case_035,1,4,95442,95406,0,0,0.03771924310052022,169571,方案/p1/n4/case_035_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233151-e14462b1bffc447888af077fa0285b3e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233151-e14462b1bffc447888af077fa0285b3e/official_result.json.gz
case_035,2,4,57955,57103,1119718,1119718,1.4701061168147733,169571,方案/p2/n4/case_035_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233836-60ccf8a6c03647ba80c830fa1b2e2f9d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233836-60ccf8a6c03647ba80c830fa1b2e2f9d/official_result.json.gz
case_038,2,2,680922,677265,6798976,6798848,0.5370659194445127,1364555,方案/p2/n2/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235344-be03d74f63bf47c58d4dc3ed56b3e76b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235344-be03d74f63bf47c58d4dc3ed56b3e76b/official_result.json.gz
case_038,2,4,343442,339551,6811712,6811648,1.132942389107916,1364555,方案/p2/n4/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233747-7142c042017640eabb5aadde413b7404/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233747-7142c042017640eabb5aadde413b7404/official_result.json.gz
case_038,3,2,678824,677060,6798848,6798848,0.259861171673359,1364555,方案/p3/n2/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234234-1d0dabf4390d48518698779f767ff817/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234234-1d0dabf4390d48518698779f767ff817/official_result.json.gz
case_038,3,3,457550,457545,5411328,5411328,0.0010927767457147297,1364555,方案/p3/n3/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234240-23f173fe868d4ec59c00f5b74d64df71/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234240-23f173fe868d4ec59c00f5b74d64df71/official_result.json.gz
case_038,3,4,337975,337655,6811648,6811648,0.09468155928692434,1364555,方案/p3/n4/case_038_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234245-f7b34012b8ac41be8122b5fe0db43629/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234245-f7b34012b8ac41be8122b5fe0db43629/official_result.json.gz
case_039,3,3,481574,481474,14344192,14344192,0.02076524064837937,1435262,方案/p3/n3/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234221-9b3a8bba6e5140c7ac23473f896956eb/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234221-9b3a8bba6e5140c7ac23473f896956eb/official_result.json.gz
case_039,3,4,367725,367436,17604608,17604608,0.07859133863621359,1435262,方案/p3/n4/case_039_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234223-70106763da8a41d8a500293571e3c026/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234223-70106763da8a41d8a500293571e3c026/official_result.json.gz
case_040,1,4,110202,110105,53760,0,0.08802018112193943,253454,方案/p1/n4/case_040_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233153-582ea16d28d745f9962763cc1050cc3f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233153-582ea16d28d745f9962763cc1050cc3f/official_result.json.gz
case_040,2,2,137941,137591,20540,20540,0.25373166788699164,253454,方案/p2/n2/case_040_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233841-cd9eed6d8bdb44188fa5b9772834e5f1/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233841-cd9eed6d8bdb44188fa5b9772834e5f1/official_result.json.gz
